2,12,0,[0]
2,9,0,[0]
2,14,0,[0]
2,13,0,[0]
2,7,0,[0]
2,23,0,[0]
2,1,0,[0]
2,24,0,[0]
2,19,0,[0]
2,6,0,[0]
2,4,0,[0]
2,10,0,[0]
2,18,0,[0]
2,22,0,[0]
2,8,0,[0]
2,16,0,[0]
2,2,0,[0]
2,5,0,[0]
2,0,0,[0]
2,11,0,[0]
2,21,0,[0]
2,17,0,[0]
2,20,0,[0]
2,3,0,[0]
2,15,0,[0]
"('n_atak', ['12', '9', '14', '13', '7', '23', '1', '24', '19', '6', '4', '10', '18', '22', '8', '16', '2', '5', '0', '11', '21', '17', '20', '3', '15'])"
2,12,0,[0]
2,9,0,[0]
2,14,0,[0]
2,13,0,[0]
2,7,0,[0]
2,23,0,[0]
2,1,0,[0]
2,24,0,[0]
2,19,0,[0]
2,6,0,[0]
2,4,0,[0]
2,10,0,[0]
2,18,0,[0]
2,22,0,[0]
2,8,0,[0]
2,16,0,[0]
2,2,0,[0]
2,5,0,[0]
2,0,0,[0]
2,11,0,[0]
2,21,0,[0]
2,17,0,[0]
2,20,0,[0]
2,3,0,[0]
2,15,0,[0]
"('n_atak', ['12', '9', '14', '13', '7', '23', '1', '24', '19', '6', '4', '10', '18', '22', '8', '16', '2', '5', '0', '11', '21', '17', '20', '3', '15'])"
3,6,0,[0]
3,19,0,[0]
3,12,0,[0]
3,15,0,[0]
3,22,0,[0]
3,20,0,[0]
3,0,0,[0]
3,5,0,[0]
3,16,0,[0]
3,10,0,[0]
3,1,0,[0]
3,8,0,[0]
3,13,0,[0]
3,9,0,[0]
3,14,0,[0]
3,24,0,[0]
3,7,0,[0]
3,3,0,[0]
3,4,0,[0]
3,17,0,[0]
3,11,0,[0]
3,18,0,[0]
3,23,0,[0]
3,21,0,[0]
3,2,0,[0]
"('n_atak', ['6', '19', '12', '15', '22', '20', '0', '5', '16', '10', '1', '8', '13', '9', '14', '24', '7', '3', '4', '17', '11', '18', '23', '21', '2'])"
2,12,0,[0]
2,9,0,[0]
2,14,0,[0]
2,13,0,[0]
2,7,0,[0]
2,23,0,[0]
2,1,0,[0]
2,24,0,[0]
2,19,0,[0]
2,6,0,[0]
2,4,0,[0]
2,10,0,[0]
2,18,0,[0]
2,22,0,[0]
2,8,0,[0]
2,16,0,[0]
2,2,0,[0]
2,5,0,[0]
2,0,0,[0]
2,11,0,[0]
2,21,0,[0]
2,17,0,[0]
2,20,0,[0]
2,3,0,[0]
2,15,0,[0]
"('n_atak', ['12', '9', '14', '13', '7', '23', '1', '24', '19', '6', '4', '10', '18', '22', '8', '16', '2', '5', '0', '11', '21', '17', '20', '3', '15'])"
3,6,0,[0]
3,19,0,[0]
3,12,0,[0]
3,15,0,[0]
3,22,0,[0]
3,20,0,[0]
3,0,0,[0]
3,5,0,[0]
3,16,0,[0]
3,10,0,[0]
3,1,0,[0]
3,8,0,[0]
3,13,0,[0]
3,9,0,[0]
3,14,0,[0]
3,24,0,[0]
3,7,0,[0]
3,3,0,[0]
3,4,0,[0]
3,17,0,[0]
3,11,0,[0]
3,18,0,[0]
3,23,0,[0]
3,21,0,[0]
3,2,0,[0]
"('n_atak', ['6', '19', '12', '15', '22', '20', '0', '5', '16', '10', '1', '8', '13', '9', '14', '24', '7', '3', '4', '17', '11', '18', '23', '21', '2'])"
4,14,0,[0]
4,9,0,[0]
4,24,1,[1]
4,19,0,[0]
4,11,0,[0]
4,10,0,[0]
4,1,0,[0]
4,15,0,[0]
4,6,0,[0]
4,23,1,[1]
4,4,0,[0]
4,5,0,[0]
4,21,1,[1]
4,2,0,[0]
4,16,0,[0]
4,22,1,[1]
4,12,0,[0]
4,13,0,[0]
4,8,0,[0]
4,17,0,[0]
4,7,0,[0]
4,0,0,[0]
4,18,0,[0]
4,3,0,[0]
4,20,1,[1]
"('n_atak', ['14', '9', '19', '11', '10', '1', '15', '6', '4', '5', '2', '16', '12', '13', '8', '17', '7', '0', '18', '3'])","('atak', ['24', '23', '21', '22', '20'])"
2,12,0,[0]
2,9,0,[0]
2,14,0,[0]
2,13,0,[0]
2,7,0,[0]
2,23,0,[0]
2,1,0,[0]
2,24,0,[0]
2,19,0,[0]
2,6,0,[0]
2,4,0,[0]
2,10,0,[0]
2,18,0,[0]
2,22,0,[0]
2,8,0,[0]
2,16,0,[0]
2,2,0,[0]
2,5,0,[0]
2,0,0,[0]
2,11,0,[0]
2,21,0,[0]
2,17,0,[0]
2,20,0,[0]
2,3,0,[0]
2,15,0,[0]
"('n_atak', ['12', '9', '14', '13', '7', '23', '1', '24', '19', '6', '4', '10', '18', '22', '8', '16', '2', '5', '0', '11', '21', '17', '20', '3', '15'])"
3,6,0,[0]
3,19,0,[0]
3,12,0,[0]
3,15,0,[0]
3,22,0,[0]
3,20,0,[0]
3,0,0,[0]
3,5,0,[0]
3,16,0,[0]
3,10,0,[0]
3,1,0,[0]
3,8,0,[0]
3,13,0,[0]
3,9,0,[0]
3,14,0,[0]
3,24,0,[0]
3,7,0,[0]
3,3,0,[0]
3,4,0,[0]
3,17,0,[0]
3,11,0,[0]
3,18,0,[0]
3,23,0,[0]
3,21,0,[0]
3,2,0,[0]
"('n_atak', ['6', '19', '12', '15', '22', '20', '0', '5', '16', '10', '1', '8', '13', '9', '14', '24', '7', '3', '4', '17', '11', '18', '23', '21', '2'])"
4,14,0,[0]
4,9,0,[0]
4,24,1,[1]
4,19,0,[0]
4,11,0,[0]
4,10,0,[0]
4,1,0,[0]
4,15,0,[0]
4,6,0,[0]
4,23,1,[1]
4,4,0,[0]
4,5,0,[0]
4,21,1,[1]
4,2,0,[0]
4,16,0,[0]
4,22,1,[1]
4,12,0,[0]
4,13,0,[0]
4,8,0,[0]
4,17,0,[0]
4,7,0,[0]
4,0,0,[0]
4,18,0,[0]
4,3,0,[0]
4,20,1,[1]
"('n_atak', ['14', '9', '19', '11', '10', '1', '15', '6', '4', '5', '2', '16', '12', '13', '8', '17', '7', '0', '18', '3'])","('atak', ['24', '23', '21', '22', '20'])"
5,1,0,[0]
5,13,0,[0]
5,2,0,[0]
5,18,0,[0]
5,17,0,[0]
5,11,0,[0]
5,6,0,[0]
5,3,0,[0]
5,4,0,[0]
5,14,0,[0]
5,8,0,[0]
5,7,0,[0]
5,5,0,[0]
5,15,0,[0]
5,19,0,[0]
5,0,0,[0]
5,12,0,[0]
5,10,0,[0]
5,16,0,[0]
5,9,0,[0]
"('n_atak', ['1', '13', '2', '18', '17', '11', '6', '3', '4', '14', '8', '7', '5', '15', '19', '0', '12', '10', '16', '9'])"
2,12,0,[0]
2,9,0,[0]
2,14,0,[0]
2,13,0,[0]
2,7,0,[0]
2,23,0,[0]
2,1,0,[0]
2,24,0,[0]
2,19,0,[0]
2,6,0,[0]
2,4,0,[0]
2,10,0,[0]
2,18,0,[0]
2,22,0,[0]
2,8,0,[0]
2,16,0,[0]
2,2,0,[0]
2,5,0,[0]
2,0,0,[0]
2,11,0,[0]
2,21,0,[0]
2,17,0,[0]
2,20,0,[0]
2,3,0,[0]
2,15,0,[0]
"('n_atak', ['12', '9', '14', '13', '7', '23', '1', '24', '19', '6', '4', '10', '18', '22', '8', '16', '2', '5', '0', '11', '21', '17', '20', '3', '15'])"
3,6,0,[0]
3,19,0,[0]
3,12,0,[0]
3,15,0,[0]
3,22,0,[0]
3,20,0,[0]
3,0,0,[0]
3,5,0,[0]
3,16,0,[0]
3,10,0,[0]
3,1,0,[0]
3,8,0,[0]
3,13,0,[0]
3,9,0,[0]
3,14,0,[0]
3,24,0,[0]
3,7,0,[0]
3,3,0,[0]
3,4,0,[0]
3,17,0,[0]
3,11,0,[0]
3,18,0,[0]
3,23,0,[0]
3,21,0,[0]
3,2,0,[0]
"('n_atak', ['6', '19', '12', '15', '22', '20', '0', '5', '16', '10', '1', '8', '13', '9', '14', '24', '7', '3', '4', '17', '11', '18', '23', '21', '2'])"
4,14,0,[0]
4,9,0,[0]
4,24,1,[1]
4,19,0,[0]
4,11,0,[0]
4,10,0,[0]
4,1,0,[0]
4,15,0,[0]
4,6,0,[0]
4,23,1,[1]
4,4,0,[0]
4,5,0,[0]
4,21,1,[1]
4,2,0,[0]
4,16,0,[0]
4,22,1,[1]
4,12,0,[0]
4,13,0,[0]
4,8,0,[0]
4,17,0,[0]
4,7,0,[0]
4,0,0,[0]
4,18,0,[0]
4,3,0,[0]
4,20,1,[1]
"('n_atak', ['14', '9', '19', '11', '10', '1', '15', '6', '4', '5', '2', '16', '12', '13', '8', '17', '7', '0', '18', '3'])","('atak', ['24', '23', '21', '22', '20'])"
5,1,0,[0]
5,13,0,[0]
5,2,0,[0]
5,18,0,[0]
5,17,0,[0]
5,11,0,[0]
5,6,0,[0]
5,3,0,[0]
5,4,0,[0]
5,14,0,[0]
5,8,0,[0]
5,7,0,[0]
5,5,0,[0]
5,15,0,[0]
5,19,0,[0]
5,0,0,[0]
5,12,0,[0]
5,10,0,[0]
5,16,0,[0]
5,9,0,[0]
"('n_atak', ['1', '13', '2', '18', '17', '11', '6', '3', '4', '14', '8', '7', '5', '15', '19', '0', '12', '10', '16', '9'])"
6,11,0,[0]
6,9,0,[0]
6,7,0,[0]
6,19,0,[0]
6,18,0,[0]
6,0,0,[0]
6,14,0,[0]
6,2,0,[0]
6,8,0,[0]
6,1,0,[0]
6,15,0,[0]
6,3,0,[0]
6,10,0,[0]
6,6,0,[0]
6,4,0,[0]
6,13,0,[0]
6,17,0,[0]
6,16,0,[0]
6,5,0,[0]
6,12,0,[0]
"('n_atak', ['11', '9', '7', '19', '18', '0', '14', '2', '8', '1', '15', '3', '10', '6', '4', '13', '17', '16', '5', '12'])"
2,12,0,[0]
2,9,0,[0]
2,14,0,[0]
2,13,0,[0]
2,7,0,[0]
2,23,0,[0]
2,1,0,[0]
2,24,0,[0]
2,19,0,[0]
2,6,0,[0]
2,4,0,[0]
2,10,0,[0]
2,18,0,[0]
2,22,0,[0]
2,8,0,[0]
2,16,0,[0]
2,2,0,[0]
2,5,0,[0]
2,0,0,[0]
2,11,0,[0]
2,21,0,[0]
2,17,0,[0]
2,20,0,[0]
2,3,0,[0]
2,15,0,[0]
"('n_atak', ['12', '9', '14', '13', '7', '23', '1', '24', '19', '6', '4', '10', '18', '22', '8', '16', '2', '5', '0', '11', '21', '17', '20', '3', '15'])"
3,6,0,[0]
3,19,0,[0]
3,12,0,[0]
3,15,0,[0]
3,22,0,[0]
3,20,0,[0]
3,0,0,[0]
3,5,0,[0]
3,16,0,[0]
3,10,0,[0]
3,1,0,[0]
3,8,0,[0]
3,13,0,[0]
3,9,0,[0]
3,14,0,[0]
3,24,0,[0]
3,7,0,[0]
3,3,0,[0]
3,4,0,[0]
3,17,0,[0]
3,11,0,[0]
3,18,0,[0]
3,23,0,[0]
3,21,0,[0]
3,2,0,[0]
"('n_atak', ['6', '19', '12', '15', '22', '20', '0', '5', '16', '10', '1', '8', '13', '9', '14', '24', '7', '3', '4', '17', '11', '18', '23', '21', '2'])"
4,14,0,[0]
4,9,0,[0]
4,24,1,[1]
4,19,0,[0]
4,11,0,[0]
4,10,0,[0]
4,1,0,[0]
4,15,0,[0]
4,6,0,[0]
4,23,1,[1]
4,4,0,[0]
4,5,0,[0]
4,21,1,[1]
4,2,0,[0]
4,16,0,[0]
4,22,1,[1]
4,12,0,[0]
4,13,0,[0]
4,8,0,[0]
4,17,0,[0]
4,7,0,[0]
4,0,0,[0]
4,18,0,[0]
4,3,0,[0]
4,20,1,[1]
"('n_atak', ['14', '9', '19', '11', '10', '1', '15', '6', '4', '5', '2', '16', '12', '13', '8', '17', '7', '0', '18', '3'])","('atak', ['24', '23', '21', '22', '20'])"
5,1,0,[0]
5,13,0,[0]
5,2,0,[0]
5,18,0,[0]
5,17,0,[0]
5,11,0,[0]
5,6,0,[0]
5,3,0,[0]
5,4,0,[0]
5,14,0,[0]
5,8,0,[0]
5,7,0,[0]
5,5,0,[0]
5,15,0,[0]
5,19,0,[0]
5,0,0,[0]
5,12,0,[0]
5,10,0,[0]
5,16,0,[0]
5,9,0,[0]
"('n_atak', ['1', '13', '2', '18', '17', '11', '6', '3', '4', '14', '8', '7', '5', '15', '19', '0', '12', '10', '16', '9'])"
6,11,0,[0]
6,9,0,[0]
6,7,0,[0]
6,19,0,[0]
6,18,0,[0]
6,0,0,[0]
6,14,0,[0]
6,2,0,[0]
6,8,0,[0]
6,1,0,[0]
6,15,0,[0]
6,3,0,[0]
6,10,0,[0]
6,6,0,[0]
6,4,0,[0]
6,13,0,[0]
6,17,0,[0]
6,16,0,[0]
6,5,0,[0]
6,12,0,[0]
"('n_atak', ['11', '9', '7', '19', '18', '0', '14', '2', '8', '1', '15', '3', '10', '6', '4', '13', '17', '16', '5', '12'])"
7,18,0,[0]
7,7,0,[0]
7,4,0,[0]
7,5,0,[0]
7,19,0,[0]
7,16,0,[0]
7,11,0,[0]
7,8,0,[0]
7,14,0,[0]
7,6,0,[0]
7,15,0,[0]
7,17,0,[0]
7,9,0,[0]
7,10,0,[0]
7,12,0,[0]
7,0,0,[0]
7,1,0,[0]
7,2,0,[0]
7,13,0,[0]
7,3,0,[0]
"('n_atak', ['18', '7', '4', '5', '19', '16', '11', '8', '14', '6', '15', '17', '9', '10', '12', '0', '1', '2', '13', '3'])"
2,12,0,[0]
2,9,0,[0]
2,14,0,[0]
2,13,0,[0]
2,7,0,[0]
2,23,0,[0]
2,1,0,[0]
2,24,0,[0]
2,19,0,[0]
2,6,0,[0]
2,4,0,[0]
2,10,0,[0]
2,18,0,[0]
2,22,0,[0]
2,8,0,[0]
2,16,0,[0]
2,2,0,[0]
2,5,0,[0]
2,0,0,[0]
2,11,0,[0]
2,21,0,[0]
2,17,0,[0]
2,20,0,[0]
2,3,0,[0]
2,15,0,[0]
"('n_atak', ['12', '9', '14', '13', '7', '23', '1', '24', '19', '6', '4', '10', '18', '22', '8', '16', '2', '5', '0', '11', '21', '17', '20', '3', '15'])"
3,6,0,[0]
3,19,0,[0]
3,12,0,[0]
3,15,0,[0]
3,22,0,[0]
3,20,0,[0]
3,0,0,[0]
3,5,0,[0]
3,16,0,[0]
3,10,0,[0]
3,1,0,[0]
3,8,0,[0]
3,13,0,[0]
3,9,0,[0]
3,14,0,[0]
3,24,0,[0]
3,7,0,[0]
3,3,0,[0]
3,4,0,[0]
3,17,0,[0]
3,11,0,[0]
3,18,0,[0]
3,23,0,[0]
3,21,0,[0]
3,2,0,[0]
"('n_atak', ['6', '19', '12', '15', '22', '20', '0', '5', '16', '10', '1', '8', '13', '9', '14', '24', '7', '3', '4', '17', '11', '18', '23', '21', '2'])"
4,14,0,[0]
4,9,0,[0]
4,24,1,[1]
4,19,0,[0]
4,11,0,[0]
4,10,0,[0]
4,1,0,[0]
4,15,0,[0]
4,6,0,[0]
4,23,1,[1]
4,4,0,[0]
4,5,0,[0]
4,21,1,[1]
4,2,0,[0]
4,16,0,[0]
4,22,1,[1]
4,12,0,[0]
4,13,0,[0]
4,8,0,[0]
4,17,0,[0]
4,7,0,[0]
4,0,0,[0]
4,18,0,[0]
4,3,0,[0]
4,20,1,[1]
"('n_atak', ['14', '9', '19', '11', '10', '1', '15', '6', '4', '5', '2', '16', '12', '13', '8', '17', '7', '0', '18', '3'])","('atak', ['24', '23', '21', '22', '20'])"
5,1,0,[0]
5,13,0,[0]
5,2,0,[0]
5,18,0,[0]
5,17,0,[0]
5,11,0,[0]
5,6,0,[0]
5,3,0,[0]
5,4,0,[0]
5,14,0,[0]
5,8,0,[0]
5,7,0,[0]
5,5,0,[0]
5,15,0,[0]
5,19,0,[0]
5,0,0,[0]
5,12,0,[0]
5,10,0,[0]
5,16,0,[0]
5,9,0,[0]
"('n_atak', ['1', '13', '2', '18', '17', '11', '6', '3', '4', '14', '8', '7', '5', '15', '19', '0', '12', '10', '16', '9'])"
6,11,0,[0]
6,9,0,[0]
6,7,0,[0]
6,19,0,[0]
6,18,0,[0]
6,0,0,[0]
6,14,0,[0]
6,2,0,[0]
6,8,0,[0]
6,1,0,[0]
6,15,0,[0]
6,3,0,[0]
6,10,0,[0]
6,6,0,[0]
6,4,0,[0]
6,13,0,[0]
6,17,0,[0]
6,16,0,[0]
6,5,0,[0]
6,12,0,[0]
"('n_atak', ['11', '9', '7', '19', '18', '0', '14', '2', '8', '1', '15', '3', '10', '6', '4', '13', '17', '16', '5', '12'])"
7,18,0,[0]
7,7,0,[0]
7,4,0,[0]
7,5,0,[0]
7,19,0,[0]
7,16,0,[0]
7,11,0,[0]
7,8,0,[0]
7,14,0,[0]
7,6,0,[0]
7,15,0,[0]
7,17,0,[0]
7,9,0,[0]
7,10,0,[0]
7,12,0,[0]
7,0,0,[0]
7,1,0,[0]
7,2,0,[0]
7,13,0,[0]
7,3,0,[0]
"('n_atak', ['18', '7', '4', '5', '19', '16', '11', '8', '14', '6', '15', '17', '9', '10', '12', '0', '1', '2', '13', '3'])"
8,6,0,[0]
8,4,0,[0]
8,18,0,[0]
8,3,0,[0]
8,1,0,[0]
8,13,0,[0]
8,10,0,[0]
8,17,0,[0]
8,12,0,[0]
8,5,0,[0]
8,9,0,[0]
8,8,0,[0]
8,19,0,[0]
8,0,0,[0]
8,14,0,[0]
8,15,0,[0]
8,11,0,[0]
8,16,0,[0]
8,7,0,[0]
8,2,0,[0]
"('n_atak', ['6', '4', '18', '3', '1', '13', '10', '17', '12', '5', '9', '8', '19', '0', '14', '15', '11', '16', '7', '2'])"
2,12,0,[0]
2,9,0,[0]
2,14,0,[0]
2,13,0,[0]
2,7,0,[0]
2,23,0,[0]
2,1,0,[0]
2,24,0,[0]
2,19,0,[0]
2,6,0,[0]
2,4,0,[0]
2,10,0,[0]
2,18,0,[0]
2,22,0,[0]
2,8,0,[0]
2,16,0,[0]
2,2,0,[0]
2,5,0,[0]
2,0,0,[0]
2,11,0,[0]
2,21,0,[0]
2,17,0,[0]
2,20,0,[0]
2,3,0,[0]
2,15,0,[0]
"('n_atak', ['12', '9', '14', '13', '7', '23', '1', '24', '19', '6', '4', '10', '18', '22', '8', '16', '2', '5', '0', '11', '21', '17', '20', '3', '15'])"
3,6,0,[0]
3,19,0,[0]
3,12,0,[0]
3,15,0,[0]
3,22,0,[0]
3,20,0,[0]
3,0,0,[0]
3,5,0,[0]
3,16,0,[0]
3,10,0,[0]
3,1,0,[0]
3,8,0,[0]
3,13,0,[0]
3,9,0,[0]
3,14,0,[0]
3,24,0,[0]
3,7,0,[0]
3,3,0,[0]
3,4,0,[0]
3,17,0,[0]
3,11,0,[0]
3,18,0,[0]
3,23,0,[0]
3,21,0,[0]
3,2,0,[0]
"('n_atak', ['6', '19', '12', '15', '22', '20', '0', '5', '16', '10', '1', '8', '13', '9', '14', '24', '7', '3', '4', '17', '11', '18', '23', '21', '2'])"
4,14,0,[0]
4,9,0,[0]
4,24,1,[1]
4,19,0,[0]
4,11,0,[0]
4,10,0,[0]
4,1,0,[0]
4,15,0,[0]
4,6,0,[0]
4,23,1,[1]
4,4,0,[0]
4,5,0,[0]
4,21,1,[1]
4,2,0,[0]
4,16,0,[0]
4,22,1,[1]
4,12,0,[0]
4,13,0,[0]
4,8,0,[0]
4,17,0,[0]
4,7,0,[0]
4,0,0,[0]
4,18,0,[0]
4,3,0,[0]
4,20,1,[1]
"('n_atak', ['14', '9', '19', '11', '10', '1', '15', '6', '4', '5', '2', '16', '12', '13', '8', '17', '7', '0', '18', '3'])","('atak', ['24', '23', '21', '22', '20'])"
5,1,0,[0]
5,13,0,[0]
5,2,0,[0]
5,18,0,[0]
5,17,0,[0]
5,11,0,[0]
5,6,0,[0]
5,3,0,[0]
5,4,0,[0]
5,14,0,[0]
5,8,0,[0]
5,7,0,[0]
5,5,0,[0]
5,15,0,[0]
5,19,0,[0]
5,0,0,[0]
5,12,0,[0]
5,10,0,[0]
5,16,0,[0]
5,9,0,[0]
"('n_atak', ['1', '13', '2', '18', '17', '11', '6', '3', '4', '14', '8', '7', '5', '15', '19', '0', '12', '10', '16', '9'])"
6,11,0,[0]
6,9,0,[0]
6,7,0,[0]
6,19,0,[0]
6,18,0,[0]
6,0,0,[0]
6,14,0,[0]
6,2,0,[0]
