Valor,Contagem
0,108
3,200
4,96
6,56
7,9
8,329
Valor,Contagem
1,252
2,5
4,2
9,540
Valor,Contagem
0,2
1,169
2,408
4,5
6,40
7,156
8,14
9,2
Valor,Contagem
8,1
9,798
Valor,Contagem
1,32
3,760
9,7
Valor,Contagem
0,508
1,1
2,288
Valor,Contagem
0,4
2,684
3,48
6,43
7,19
Valor,Contagem
1,760
4,5
8,33
Valor,Contagem
0,3
2,11
4,3
7,2
9,780
Valor,Contagem
0,17
5,37
6,530
8,212
9,1
Valor,Contagem
0,522
2,221
4,16
5,37
6,1
Valor,Contagem
1,12
4,100
5,17
8,12
9,658
Valor,Contagem
0,3
1,4
3,97
4,12
6,466
8,103
9,111
Valor,Contagem
0,24
2,1
4,767
6,6
Valor,Contagem
1,276
8,524
Valor,Contagem
0,487
2,11
5,7
6,156
7,136
Valor,Contagem
3,2
4,41
6,508
7,230
9,16
Valor,Contagem
2,7
3,112
5,1
6,501
9,176
Valor,Contagem
0,2
5,12
6,592
7,1
8,3
9,187
Valor,Contagem
4,10
8,19
9,769
Valor,Contagem
0,108
1,36
4,3
5,13
8,12
9,626
Valor,Contagem
1,20
3,4
5,460
7,312
8,4
Valor,Contagem
1,360
2,7
4,104
5,33
6,160
7,12
8,120
Valor,Contagem
0,4
1,627
3,3
6,165
Valor,Contagem
0,146
1,618
2,35
Valor,Contagem
1,86
2,285
3,1
4,420
6,5
Valor,Contagem
1,108
2,71
3,4
5,531
6,2
8,38
9,43
Valor,Contagem
2,90
4,607
5,102
Valor,Contagem
0,2
1,575
3,138
8,81
9,2
Valor,Contagem
1,44
2,681
7,72
Valor,Contagem
2,12
3,529
4,229
6,19
8,8
Valor,Contagem
0,564
1,2
7,232
Valor,Contagem
4,210
6,144
8,11
9,433
Valor,Contagem
0,2
4,306
5,249
6,105
7,18
8,114
9,3
Valor,Contagem
0,371
1,319
5,9
6,100
Valor,Contagem
1,15
2,4
3,1
5,416
8,360
9,2
Valor,Contagem
3,221
6,567
7,11
Valor,Contagem
0,57
2,583
5,104
6,24
7,3
9,28
Valor,Contagem
1,84
3,244
6,380
8,92
Valor,Contagem
0,169
7,248
8,380
9,1
Valor,Contagem
0,458
2,1
5,276
7,23
9,40
Valor,Contagem
2,1
8,797
Valor,Contagem
1,7
2,164
3,30
5,40
6,1
7,304
8,76
9,174
Valor,Contagem
3,602
5,107
8,9
9,80
Valor,Contagem
0,312
1,32
4,296
5,46
6,110
Valor,Contagem
2,590
3,172
7,31
8,6
Valor,Contagem
0,1
1,79
3,8
5,1
8,709
Valor,Contagem
0,147
2,34
7,537
8,51
9,28
Valor,Contagem
4,2
5,43
6,3
7,506
8,244
Valor,Contagem
0,447
5,137
7,93
8,117
9,4
Valor,Contagem
0,102
1,70
2,2
6,169
8,455
Valor,Contagem
1,20
2,341
3,359
7,65
8,12
Valor,Contagem
0,78
1,2
5,717
8,1
Valor,Contagem
0,89
2,38
4,320
5,23
6,228
9,99
Valor,Contagem
0,1
2,8
4,16
6,6
7,62
9,704
Valor,Contagem
0,347
1,390
5,3
6,41
7,2
9,13
Valor,Contagem
4,4
6,16
8,779
Valor,Contagem
0,140
1,320
3,171
4,131
5,27
7,6
8,4
Valor,Contagem
4,154
6,617
9,26
Valor,Contagem
0,12
2,106
3,14
4,1
6,664
Valor,Contagem
0,15
2,5
4,34
6,1
7,716
8,26
Valor,Contagem
0,781
5,2
6,1
8,1
9,12
Valor,Contagem
0,551
1,1
2,3
4,1
5,157
8,83
9,1
Valor,Contagem
0,5
1,108
2,584
5,101
Valor,Contagem
0,781
7,18
Valor,Contagem
0,19
1,9
5,112
6,512
7,147
Valor,Contagem
0,512
3,136
5,16
6,131
8,2
Valor,Contagem
3,4
4,758
8,36
Valor,Contagem
2,28
4,4
5,560
7,207
Valor,Contagem
0,112
2,599
5,88
Valor,Contagem
3,416
5,344
8,37
9,1
Valor,Contagem
0,665
3,100
4,28
6,3
Valor,Contagem
3,29
4,5
5,47
6,21
7,160
8,365
9,170
Valor,Contagem
2,36
3,133
6,9
7,620
Valor,Contagem
0,39
2,45
4,25
5,686
7,3
Valor,Contagem
0,96
1,315
2,129
5,258
Valor,Contagem
0,17
1,4
2,364
3,4
5,134
6,4
7,263
8,1
9,4
Valor,Contagem
0,440
5,11
6,334
7,14
Valor,Contagem
2,2
4,13
6,31
7,1
8,36
9,715
Valor,Contagem
1,180
3,136
7,484
Valor,Contagem
0,18
2,49
5,192
6,14
7,120
9,403
Valor,Contagem
1,84
2,552
7,13
9,149
Valor,Contagem
0,224
1,176
4,18
5,352
6,24
9,3
Valor,Contagem
0,156
1,37
2,506
4,27
5,36
6,8
8,20
9,8
Valor,Contagem
2,26
6,18
7,672
8,64
9,19
Valor,Contagem
1,536
3,12
4,32
6,205
7,12
Valor,Contagem
1,443
4,32
5,69
6,2
7,224
9,28
Valor,Contagem
0,14
1,47
2,496
3,36
5,1
6,110
7,16
9,77
Valor,Contagem
3,172
4,266
5,25
7,336
Valor,Contagem
0,16
1,18
2,396
3,81
4,1
5,83
8,200
Valor,Contagem
0,11
9,788
Valor,Contagem
0,91
2,86
5,303
9,319
Valor,Contagem
1,60
7,620
9,118
Valor,Contagem
0,12
1,123
2,15
4,20
5,9
8,619
Valor,Contagem
1,32
5,25
8,16
9,725
Valor,Contagem
1,576
2,11
4,26
6,10
7,175
Valor,Contagem
0,64
2,11
5,14
7,36
9,673
Valor,Contagem
0,28
1,462
2,7
4,1
8,300
Valor,Contagem
1,399
2,12
3,156
4,18
5,96
9,116
Valor,Contagem
1,5
3,4
4,309
5,39
7,433
8,8
Valor,Contagem
0,1
1,5
4,1
6,728
8,28
9,33
Valor,Contagem
0,751
2,2
3,1
6,31
8,13
Valor,Contagem
0,717
1,4
2,1
4,65
6,9
Valor,Contagem
0,63
3,17
5,187
6,512
7,18
Valor,Contagem
0,708
7,28
8,62
Valor,Contagem
4,738
5,2
6,40
8,18
Valor,Contagem
0,124
1,381
3,148
4,57
5,56
7,30
Valor,Contagem
0,56
3,80
5,90
7,571
Valor,Contagem
1,12
2,9
7,437
9,340
Valor,Contagem
0,559
1,85
2,29
4,80
5,43
6,1
Valor,Contagem
0,129
6,390
7,117
8,91
9,71
Valor,Contagem
0,399
3,294
7,1
8,64
9,40
Valor,Contagem
2,200
3,106
5,488
9,3
Valor,Contagem
0,15
1,1
3,23
5,405
6,13
7,339
Valor,Contagem
1,219
3,238
4,1
5,2
7,336
8,1
Valor,Contagem
1,772
2,26
Valor,Contagem
4,4
5,492
8,102
9,200
Valor,Contagem
0,72
1,1
2,197
3,124
5,8
6,12
8,382
Valor,Contagem
0,656
3,44
4,50
6,13
7,16
9,18
Valor,Contagem
1,17
2,5
8,620
9,153
Valor,Contagem
0,9
1,27
2,161
3,501
4,33
5,2
9,64
Valor,Contagem
0,142
1,547
4,2
6,1
8,106
Valor,Contagem
0,64
1,16
4,48
5,28
8,639
9,4
Valor,Contagem
3,108
4,156
6,32
9,502
Valor,Contagem
0,37
1,290
2,6
5,4
6,453
9,7
Valor,Contagem
1,542
3,37
4,4
8,94
9,120
