Valor,Contagem
0,67
1,89
2,93
3,74
4,85
5,66
6,119
7,87
8,44
9,72
Valor,Contagem
0,87
1,86
2,76
3,94
4,112
5,73
6,68
7,26
8,80
9,94
Valor,Contagem
0,48
1,113
2,48
3,51
4,67
5,60
6,103
7,122
8,83
9,101
Valor,Contagem
0,84
1,34
2,90
3,57
4,44
5,81
6,156
7,121
8,107
9,23
Valor,Contagem
0,120
1,147
2,77
3,38
4,65
5,46
6,95
7,89
8,35
9,84
Valor,Contagem
0,64
1,50
2,93
3,109
4,92
5,91
6,88
7,88
8,48
9,73
Valor,Contagem
0,59
1,92
2,85
3,44
4,103
5,53
6,104
7,74
8,91
9,91
Valor,Contagem
0,56
1,76
2,84
3,72
4,80
5,111
6,61
7,69
8,63
9,123
Valor,Contagem
0,55
1,120
2,82
3,90
4,71
5,56
6,74
7,138
8,76
9,35
Valor,Contagem
0,84
1,71
2,86
3,85
4,125
5,72
6,84
7,44
8,64
9,80
Valor,Contagem
0,108
1,76
2,134
3,71
4,29
5,96
6,85
7,86
8,31
9,80
Valor,Contagem
0,111
1,52
2,77
3,69
4,99
5,68
6,26
7,163
8,78
9,53
Valor,Contagem
0,55
1,80
2,144
3,106
4,72
5,80
6,100
7,48
8,34
9,76
Valor,Contagem
0,48
1,136
2,84
3,41
4,56
5,143
6,54
7,64
8,94
9,76
Valor,Contagem
0,96
1,97
2,108
3,92
4,39
5,89
6,92
7,73
8,56
9,55
Valor,Contagem
0,86
1,117
2,78
3,62
4,95
5,60
6,88
7,66
8,73
9,72
Valor,Contagem
0,73
1,98
2,84
3,104
4,56
5,42
6,71
7,41
8,74
9,153
Valor,Contagem
0,113
1,37
2,76
3,86
4,98
5,124
6,68
7,83
8,42
9,69
Valor,Contagem
0,45
1,77
2,116
3,145
4,68
5,115
6,32
7,93
8,77
9,27
Valor,Contagem
0,59
1,74
2,48
3,83
4,108
5,125
6,79
7,60
8,88
9,73
Valor,Contagem
0,79
1,82
2,63
3,107
4,70
5,69
6,46
7,136
8,60
9,84
Valor,Contagem
0,68
1,82
2,44
3,104
4,103
5,72
6,81
7,64
8,99
9,80
Valor,Contagem
0,131
1,64
2,83
3,103
4,88
5,44
6,54
7,87
8,66
9,78
Valor,Contagem
0,41
1,114
2,52
3,66
4,86
5,80
6,110
7,58
8,80
9,109
Valor,Contagem
0,68
1,100
2,53
3,132
4,96
5,50
6,127
7,52
8,40
9,77
Valor,Contagem
0,54
1,58
2,81
3,72
4,84
5,76
6,67
7,120
8,104
9,81
Valor,Contagem
0,78
1,79
2,60
3,89
4,69
5,94
6,52
7,118
8,79
9,78
Valor,Contagem
0,66
1,97
2,91
3,76
4,85
5,64
6,92
7,74
8,57
9,95
Valor,Contagem
0,84
1,46
2,98
3,57
4,91
5,66
6,55
7,120
8,102
9,77
Valor,Contagem
0,73
1,65
2,68
3,117
4,96
5,97
6,50
7,92
8,72
9,65
Valor,Contagem
0,71
1,84
2,52
3,76
4,93
5,141
6,70
7,60
8,48
9,103
Valor,Contagem
0,44
1,112
2,106
3,120
4,75
5,71
6,64
7,72
8,94
9,37
Valor,Contagem
0,92
1,102
2,108
3,44
4,54
5,69
6,128
7,37
8,98
9,63
Valor,Contagem
0,109
1,39
2,81
3,68
4,71
5,70
6,52
7,142
8,96
9,69
Valor,Contagem
0,68
1,128
2,50
3,62
4,104
5,62
6,80
7,77
8,83
9,83
Valor,Contagem
0,132
1,52
2,67
3,127
4,60
5,79
6,60
7,91
8,39
9,91
Valor,Contagem
0,144
1,45
2,52
3,68
4,25
5,68
6,81
7,119
8,88
9,104
Valor,Contagem
0,49
1,72
2,60
3,112
4,82
5,103
6,98
7,85
8,52
9,83
Valor,Contagem
0,87
1,73
2,46
3,96
4,100
5,56
6,94
7,104
8,92
9,48
Valor,Contagem
0,57
1,52
2,135
3,28
4,119
5,69
6,94
7,71
8,85
9,85
Valor,Contagem
0,88
1,80
2,52
3,100
4,72
5,60
6,95
7,103
8,70
9,75
Valor,Contagem
0,115
1,56
2,74
3,77
4,81
5,110
6,59
7,52
8,131
9,41
Valor,Contagem
0,87
1,108
2,54
3,71
4,72
5,64
6,58
7,131
8,100
9,52
Valor,Contagem
0,53
1,126
2,68
3,128
4,67
5,20
6,90
7,87
8,98
9,60
Valor,Contagem
0,103
1,123
2,114
3,84
4,63
5,56
6,88
7,31
8,71
9,64
Valor,Contagem
0,90
1,89
2,88
3,92
4,66
5,88
6,60
7,68
8,60
9,96
Valor,Contagem
0,52
1,63
2,89
3,91
4,60
5,68
6,134
7,96
8,52
9,91
Valor,Contagem
0,35
1,76
2,114
3,104
4,47
5,74
6,77
7,93
8,80
9,96
Valor,Contagem
0,78
1,119
2,69
3,69
4,87
5,87
6,41
7,42
8,95
9,109
Valor,Contagem
0,53
1,81
2,92
3,124
4,92
5,67
6,91
7,84
8,52
9,60
Valor,Contagem
0,58
1,104
2,40
3,65
4,70
5,132
6,72
7,88
8,74
9,93
Valor,Contagem
0,118
1,59
2,61
3,70
4,65
5,66
6,132
7,76
8,101
9,48
Valor,Contagem
0,131
1,94
2,89
3,35
4,125
5,51
6,84
7,77
8,72
9,39
Valor,Contagem
0,104
1,111
2,53
3,75
4,72
5,79
6,63
7,111
8,60
9,68
Valor,Contagem
0,110
1,28
2,44
3,121
4,100
5,54
6,73
7,88
8,96
9,82
Valor,Contagem
0,70
1,68
2,64
3,102
4,60
5,81
6,102
7,68
8,84
9,97
Valor,Contagem
0,108
1,96
2,84
3,100
4,74
5,75
6,40
7,50
8,83
9,86
Valor,Contagem
0,120
1,84
2,54
3,65
4,81
5,39
6,78
7,108
8,82
9,86
Valor,Contagem
0,32
1,64
2,99
3,64
4,94
5,57
6,135
7,94
8,109
9,48
Valor,Contagem
0,67
1,145
2,39
3,67
4,53
5,86
6,108
