Valor,Contagem
0,504
1,260
3,2
5,24
6,7
Valor,Contagem
1,256
2,275
3,102
8,164
Valor,Contagem
1,8
3,556
7,1
8,8
9,225
Valor,Contagem
0,18
1,92
5,4
6,357
7,193
8,132
Valor,Contagem
0,494
2,2
6,154
8,147
9,1
Valor,Contagem
4,17
5,480
7,237
9,64
Valor,Contagem
3,725
4,67
7,5
Valor,Contagem
0,154
5,643
Valor,Contagem
1,209
5,25
6,506
7,16
8,28
9,12
Valor,Contagem
0,269
4,3
5,11
7,514
8,1
Valor,Contagem
3,16
4,505
5,131
8,146
Valor,Contagem
0,261
1,6
2,523
3,3
6,3
9,1
Valor,Contagem
0,258
1,30
4,352
7,2
8,155
Valor,Contagem
3,89
8,495
9,214
Valor,Contagem
1,8
2,31
3,3
4,507
5,60
6,98
7,11
8,5
9,73
Valor,Contagem
1,282
4,4
5,512
Valor,Contagem
1,371
2,62
3,13
5,1
6,276
9,72
Valor,Contagem
0,341
2,7
3,292
6,6
9,152
Valor,Contagem
0,36
1,411
5,266
6,85
Valor,Contagem
5,12
8,134
9,652
Valor,Contagem
1,43
2,24
3,5
4,543
7,68
9,116
Valor,Contagem
2,1
8,9
9,788
Valor,Contagem
3,79
5,527
6,136
9,56
Valor,Contagem
0,439
1,9
2,244
3,36
6,67
9,2
Valor,Contagem
3,74
4,2
8,626
9,96
Valor,Contagem
0,22
1,2
2,590
4,24
8,160
Valor,Contagem
0,518
4,273
9,7
Valor,Contagem
0,20
4,667
5,1
7,110
Valor,Contagem
1,156
2,40
6,64
7,16
8,521
Valor,Contagem
2,203
4,338
6,122
7,37
8,98
Valor,Contagem
0,133
1,48
2,93
4,501
7,22
Valor,Contagem
0,140
2,214
4,417
6,17
7,7
8,3
Valor,Contagem
0,24
1,304
2,202
3,17
7,3
8,246
Valor,Contagem
1,99
2,54
3,7
4,635
5,1
7,2
Valor,Contagem
0,43
3,15
5,726
7,10
9,4
Valor,Contagem
0,4
1,372
2,360
4,32
5,29
Valor,Contagem
0,1
5,127
6,281
7,388
Valor,Contagem
0,81
1,8
3,1
5,310
6,397
Valor,Contagem
0,8
3,36
4,489
5,3
6,3
7,35
8,224
Valor,Contagem
1,601
5,78
6,26
8,57
9,35
Valor,Contagem
2,1
3,24
7,772
Valor,Contagem
1,578
2,53
4,168
Valor,Contagem
0,83
2,127
3,26
5,8
7,4
8,549
Valor,Contagem
0,800
Valor,Contagem
0,540
1,14
4,149
7,5
8,83
9,5
Valor,Contagem
0,10
5,763
6,14
8,12
Valor,Contagem
0,4
2,52
4,171
9,571
Valor,Contagem
0,771
3,28
Valor,Contagem
0,1
1,98
2,293
4,8
5,106
6,125
8,166
Valor,Contagem
0,37
2,732
3,23
7,5
Valor,Contagem
0,136
1,27
3,305
4,127
5,183
6,9
7,10
Valor,Contagem
1,11
2,432
3,5
5,292
6,19
8,25
9,12
Valor,Contagem
5,176
6,617
9,5
Valor,Contagem
1,225
2,443
3,25
9,104
Valor,Contagem
0,176
1,11
2,92
4,497
5,4
8,17
Valor,Contagem
1,115
2,244
3,200
4,1
6,228
7,1
9,8
Valor,Contagem
0,54
1,255
4,346
6,82
9,61
Valor,Contagem
3,2
4,58
5,142
6,460
8,121
9,15
Valor,Contagem
1,4
5,4
6,752
7,6
9,30
Valor,Contagem
3,162
4,628
5,4
7,4
Valor,Contagem
2,158
4,522
6,66
7,52
Valor,Contagem
0,248
1,318
2,1
3,2
4,1
8,210
9,16
Valor,Contagem
0,692
1,4
4,22
5,70
7,8
Valor,Contagem
2,700
5,17
8,81
Valor,Contagem
0,1
5,756
7,4
8,36
Valor,Contagem
0,1
3,159
5,3
9,636
Valor,Contagem
0,4
1,23
2,337
4,428
8,5
Valor,Contagem
0,12
1,552
3,148
5,58
7,9
8,8
9,10
Valor,Contagem
0,44
1,16
4,468
5,204
9,64
Valor,Contagem
1,398
2,6
4,130
5,1
8,112
9,151
Valor,Contagem
0,36
3,392
6,371
Valor,Contagem
2,794
8,5
Valor,Contagem
0,33
2,439
3,8
8,313
9,4
Valor,Contagem
1,343
2,2
4,102
8,351
Valor,Contagem
0,2
5,57
9,738
Valor,Contagem
1,19
3,595
4,72
5,21
6,10
8,80
Valor,Contagem
0,203
1,21
2,4
4,13
5,129
6,29
8,396
9,1
Valor,Contagem
3,692
5,2
6,104
7,1
Valor,Contagem
0,737
2,3
3,36
7,21
Valor,Contagem
2,155
4,1
5,2
8,640
Valor,Contagem
0,58
3,461
6,176
9,104
Valor,Contagem
2,30
3,100
5,7
6,662
Valor,Contagem
1,234
4,100
5,29
6,3
7,237
8,42
9,152
Valor,Contagem
0,13
2,38
3,158
5,17
6,220
7,38
8,312
Valor,Contagem
0,112
2,540
4,97
5,4
8,44
Valor,Contagem
1,490
3,2
4,237
6,1
7,24
9,43
Valor,Contagem
1,2
2,108
7,668
9,19
Valor,Contagem
0,44
1,102
2,3
4,643
6,2
9,4
Valor,Contagem
1,332
2,52
4,91
5,86
6,236
Valor,Contagem
3,450
4,17
5,104
6,76
8,147
9,2
Valor,Contagem
1,115
4,579
5,104
Valor,Contagem
1,2
2,580
3,1
4,63
5,76
7,25
9,49
Valor,Contagem
2,2
4,788
5,5
8,4
Valor,Contagem
0,2
1,20
6,2
8,288
9,486
Valor,Contagem
0,30
1,25
3,1
4,68
5,609
6,60
8,3
Valor,Contagem
0,54
1,265
2,71
8,408
Valor,Contagem
2,546
3,16
4,1
6,124
8,108
9,3
Valor,Contagem
0,6
1,772
7,3
8,9
9,8
Valor,Contagem
0,3
1,38
5,714
6,34
9,9
Valor,Contagem
0,2
1,131
3,21
4,9
7,23
9,612
Valor,Contagem
1,291
4,42
5,209
7,36
8,218
9,2
Valor,Contagem
0,4
3,11
6,243
7,528
9,11
Valor,Contagem
0,61
1,497
3,96
5,69
8,69
9,4
Valor,Contagem
2,4
3,292
4,284
6,207
7,11
Valor,Contagem
0,212
2,379
5,5
8,144
9,57
Valor,Contagem
1,80
2,140
4,199
5,32
6,344
8,1
Valor,Contagem
0,709
1,11
5,1
6,2
7,15
8,60
Valor,Contagem
2,19
5,248
6,472
7,23
9,36
Valor,Contagem
0,6
4,23
5,587
6,176
8,7
Valor,Contagem
1,86
2,18
3,207
4,315
9,172
Valor,Contagem
2,220
4,14
6,17
8,547
Valor,Contagem
1,3
2,1
4,16
6,46
7,731
8,1
Valor,Contagem
1,6
2,2
3,7
6,3
7,33
8,13
9,732
Valor,Contagem
1,167
3,65
6,3
7,161
8,396
9,5
Valor,Contagem
3,787
4,1
5,3
6,3
9,4
Valor,Contagem
2,3
4,321
6,148
7,235
8,91
Valor,Contagem
0,209
1,590
Valor,Contagem
0,2
1,16
4,216
6,333
8,126
9,104
Valor,Contagem
0,392
3,388
5,18
Valor,Contagem
4,673
8,116
9,8
Valor,Contagem
1,38
3,419
4,16
5,288
9,37
Valor,Contagem
0,495
4,29
8,275
Valor,Contagem
1,134
4,46
7,55
9,562
Valor,Contagem
0,622
4,71
6,1
7,104
Valor,Contagem
0,510
1,12
3,22
5,245
6,9
Valor,Contagem
0,35
1,5
2,599
3,13
6,144
7,1
Valor,Contagem
1,132
2,204
3,2
4,8
6,31
7,412
9,8
Valor,Contagem
2,94
5,34
7,670
Valor,Contagem
2,175
3,1
7,623
Valor,Contagem
0,577
2,88
3,10
5,114
6,2
9,6
Valor,Contagem
0,261
1,98
4,420
7,18
Valor,Contagem
0,1
2,83
3,4
4,1
7,304
9,405
Valor,Contagem
1,32
2,23
3,455
5,26
6,155
7,68
8,39
Valor,Contagem
5,728
6,4
7,35
8,30
Valor,Contagem
0,354
4,233
8,210
Valor,Contagem
1,387
3,4
4,291
5,76
7,30
9,9
Valor,Contagem
0,124
2,107
3,3
5,542
8,22
Valor,Contagem
1,16
2,1
5,432
7,1
8,8
9,338
Valor,Contagem
3,295
4,504
Valor,Contagem
1,351
2,328
3,100
4,2
5,1
7,6
8,8
Valor,Contagem
0,621
1,178
Valor,Contagem
4,56
5,742
Valor,Contagem
0,1
3,28
5,768
6,1
Valor,Contagem
1,381
2,1
3,118
7,31
8,230
9,36
Valor,Contagem
0,342
4,25
6,6
8,392
9,32
Valor,Contagem
1,1
3,28
4,577
5,188
9,3
Valor,Contagem
3,576
5,216
6,1
8,4
Valor,Contagem
1,49
3,124
6,11
8,474
9,140
Valor,Contagem
2,4
4,90
5,96
6,454
7,3
8,140
9,11
Valor,Contagem
1,13
3,240
4,32
5,129
7,359
8,24
Valor,Contagem
0,3
1,154
3,16
5,616
6,1
7,7
9,1
Valor,Contagem
0,2
2,8
3,3
4,272
6,111
9,402
Valor,Contagem
2,4
4,208
6,23
7,1
8,303
9,258
Valor,Contagem
2,763
4,3
8,32
Valor,Contagem
1,1
4,33
6,19
8,713
9,32
Valor,Contagem
1,1
2,5
5,1
7,700
9,89
Valor,Contagem
3,149
5,4
8,427
9,219
Valor,Contagem
0,1
1,6
2,348
3,409
6,20
8,14
Valor,Contagem
2,2
7,4
8,563
9,229
Valor,Contagem
2,9
3,132
4,632
5,22
9,2
Valor,Contagem
0,5
1,24
2,32
3,319
5,377
6,40
Valor,Contagem
1,251
4,37
5,140
6,367
7,3
Valor,Contagem
1,85
2,505
3,12
7,130
9,66
Valor,Contagem
3,344
6,216
8,239
Valor,Contagem
1,1
2,6
4,1
5,160
6,272
7,154
9,203
Valor,Contagem
2,548
6,27
8,120
9,102
Valor,Contagem
9,800
Valor,Contagem
1,241
3,107
4,30
5,284
7,135
Valor,Contagem
0,4
3,488
5,40
6,219
7,45
8,1
Valor,Contagem
3,198
4,6
8,594
Valor,Contagem
0,763
4,35
Valor,Contagem
1,522
3,210
5,61
6,4
Valor,Contagem
1,26
4,4
6,20
7,748
Valor,Contagem
0,48
3,356
4,28
6,76
8,291
Valor,Contagem
1,32
3,7
7,681
8,71
9,7
Valor,Contagem
5,436
6,308
7,1
8,2
9,51
Valor,Contagem
0,1
1,469
2,35
4,47
5,246
Valor,Contagem
0,1
3,546
4,43
5,22
6,1
8,16
9,168
Valor,Contagem
1,125
2,5
3,33
4,4
5,484
7,71
8,75
