Valor,Contagem
0,14
1,28
3,231
4,52
9,474
Valor,Contagem
3,2
4,61
7,617
8,117
Valor,Contagem
0,16
1,192
2,4
3,2
6,1
8,28
9,554
Valor,Contagem
3,96
4,415
6,288
Valor,Contagem
1,4
2,114
3,2
4,33
5,115
7,528
Valor,Contagem
0,4
2,195
4,12
5,6
7,415
8,166
Valor,Contagem
0,542
1,53
2,25
5,178
Valor,Contagem
1,259
2,3
3,250
4,2
6,151
8,133
Valor,Contagem
2,405
3,360
5,4
7,29
Valor,Contagem
4,10
5,19
6,13
7,572
8,184
Valor,Contagem
3,416
6,128
7,1
9,253
Valor,Contagem
0,708
5,78
6,1
8,11
Valor,Contagem
0,433
4,215
5,11
6,108
7,8
9,22
Valor,Contagem
1,18
2,10
4,305
6,462
7,1
9,1
Valor,Contagem
4,5
6,287
7,136
8,216
9,152
Valor,Contagem
0,3
1,22
2,11
3,20
6,91
7,281
8,145
9,224
Valor,Contagem
1,74
5,105
6,346
7,228
8,43
Valor,Contagem
0,8
3,49
5,316
7,424
Valor,Contagem
2,2
5,2
6,795
Valor,Contagem
0,7
3,38
5,32
6,346
8,364
9,11
Valor,Contagem
1,21
7,31
9,746
Valor,Contagem
1,147
5,8
7,285
9,358
Valor,Contagem
1,1
2,193
4,360
5,3
6,3
9,236
Valor,Contagem
0,12
1,24
3,748
4,7
7,2
8,4
Valor,Contagem
1,70
2,2
4,1
5,44
8,652
9,28
Valor,Contagem
0,1
1,122
2,2
4,16
5,537
6,21
9,96
Valor,Contagem
5,345
6,251
9,203
Valor,Contagem
0,9
2,2
3,61
5,672
8,54
Valor,Contagem
1,115
6,266
8,154
9,264
Valor,Contagem
2,132
5,314
6,325
8,27
Valor,Contagem
0,68
6,367
7,19
8,275
9,69
Valor,Contagem
3,1
4,67
5,440
8,163
9,127
Valor,Contagem
1,138
3,80
4,13
5,3
6,562
7,1
Valor,Contagem
1,500
3,239
4,11
6,1
7,48
Valor,Contagem
0,13
1,72
2,36
3,20
8,657
Valor,Contagem
1,4
3,373
4,1
7,11
9,409
Valor,Contagem
1,160
5,2
6,5
8,631
Valor,Contagem
0,84
1,110
2,4
3,16
4,1
7,21
8,1
9,559
Valor,Contagem
2,130
3,178
6,488
9,2
Valor,Contagem
