Valor,Contagem
5,26
8,706
9,65
Valor,Contagem
3,3
4,1
6,161
8,605
9,28
Valor,Contagem
0,6
2,689
9,103
Valor,Contagem
0,1
1,68
2,22
3,484
6,6
7,172
9,44
Valor,Contagem
3,352
6,298
7,16
8,94
9,37
Valor,Contagem
0,311
2,371
3,20
6,32
7,3
8,60
Valor,Contagem
2,379
5,261
8,158
Valor,Contagem
1,17
2,6
4,269
7,504
8,2
Valor,Contagem
1,24
9,775
Valor,Contagem
0,1
2,46
3,50
6,280
7,111
8,310
Valor,Contagem
3,47
5,732
7,2
8,18
Valor,Contagem
1,6
2,556
3,236
Valor,Contagem
1,360
3,179
5,247
9,12
Valor,Contagem
0,1
1,512
3,187
4,94
6,4
Valor,Contagem
0,434
1,4
5,41
6,2
7,19
8,295
9,2
Valor,Contagem
2,590
3,121
5,20
9,67
Valor,Contagem
5,717
9,81
Valor,Contagem
0,44
2,187
6,66
8,47
9,454
Valor,Contagem
1,296
6,504
Valor,Contagem
0,39
1,45
2,16
3,552
5,144
Valor,Contagem
1,1
4,251
5,4
8,540
9,3
Valor,Contagem
5,800
Valor,Contagem
0,2
4,692
7,103
Valor,Contagem
1,659
2,132
3,5
9,2
Valor,Contagem
2,261
5,538
Valor,Contagem
0,12
1,8
3,40
4,2
6,40
7,125
8,569
Valor,Contagem
1,256
2,171
3,2
4,363
6,6
Valor,Contagem
0,12
2,473
5,197
6,4
8,111
Valor,Contagem
2,222
3,92
6,481
7,3
Valor,Contagem
0,6
1,84
2,522
4,176
5,8
6,1
Valor,Contagem
1,660
2,82
3,4
4,36
7,16
Valor,Contagem
0,18
2,455
5,91
7,13
9,220
Valor,Contagem
3,2
4,6
9,790
Valor,Contagem
7,60
9,739
Valor,Contagem
1,198
3,552
5,48
Valor,Contagem
0,12
2,277
5,3
7,78
8,428
Valor,Contagem
3,89
7,256
9,452
Valor,Contagem
1,81
2,21
3,1
4,4
5,11
7,3
8,544
9,132
Valor,Contagem
0,58
2,4
3,285
4,297
8,44
9,109
Valor,Contagem
0,123
2,12
5,43
6,437
7,18
8,29
9,135
Valor,Contagem
0,280
3,10
5,488
6,1
7,18
Valor,Contagem
1,1
4,2
5,56
6,165
7,572
Valor,Contagem
0,511
1,59
2,68
3,105
4,14
7,1
8,15
9,24
Valor,Contagem
1,7
2,1
3,304
5,464
9,20
Valor,Contagem
0,35
2,211
4,20
7,529
8,4
Valor,Contagem
1,708
7,82
9,9
Valor,Contagem
0,113
1,20
3,656
7,4
8,2
9,1
Valor,Contagem
1,30
6,1
7,756
8,12
Valor,Contagem
2,768
5,11
8,20
Valor,Contagem
1,180
2,104
3,473
4,12
7,27
Valor,Contagem
0,1
2,437
3,190
5,4
8,78
9,86
Valor,Contagem
0,580
1,13
2,12
4,1
6,123
7,8
9,59
Valor,Contagem
1,203
3,294
4,12
6,260
9,28
Valor,Contagem
1,157
2,210
3,272
4,146
8,13
Valor,Contagem
0,25
1,13
6,125
7,44
8,120
9,469
Valor,Contagem
0,424
7,52
8,252
9,68
Valor,Contagem
4,473
5,41
7,284
Valor,Contagem
0,50
4,15
5,40
7,379
8,296
9,18
Valor,Contagem
0,4
1,52
2,36
4,414
7,98
9,193
Valor,Contagem
1,576
5,80
7,14
8,128
Valor,Contagem
0,36
3,255
4,242
5,2
8,116
9,148
Valor,Contagem
0,6
1,5
2,292
5,463
9,32
Valor,Contagem
0,524
2,5
3,150
4,118
Valor,Contagem
2,34
4,69
6,21
7,328
9,345
Valor,Contagem
1,53
3,210
4,535
Valor,Contagem
0,14
2,1
4,4
5,593
8,77
9,108
Valor,Contagem
0,180
2,152
3,368
5,1
8,97
Valor,Contagem
0,3
3,28
6,260
7,508
Valor,Contagem
1,1
2,9
4,76
5,3
6,697
7,6
8,2
9,2
Valor,Contagem
2,485
4,1
6,310
Valor,Contagem
2,274
3,485
4,7
5,4
7,4
8,24
Valor,Contagem
1,740
6,8
9,50
Valor,Contagem
1,47
3,19
4,66
5,144
6,164
8,353
9,4
Valor,Contagem
0,4
5,718
6,45
8,32
Valor,Contagem
0,21
3,775
4,1
6,1
Valor,Contagem
0,21
2,380
5,240
6,157
Valor,Contagem
3,4
4,204
5,512
7,46
8,32
Valor,Contagem
5,344
7,145
9,310
Valor,Contagem
4,362
6,436
Valor,Contagem
0,2
3,120
4,9
6,40
8,1
9,625
Valor,Contagem
1,23
3,134
4,135
5,72
6,287
9,145
Valor,Contagem
0,1
1,26
2,120
3,25
6,74
8,494
9,56
Valor,Contagem
1,279
2,12
3,17
4,301
5,1
6,50
8,86
9,50
Valor,Contagem
0,210
1,14
6,164
9,411
Valor,Contagem
0,353
2,133
6,240
7,59
8,11
Valor,Contagem
2,7
6,469
9,320
Valor,Contagem
0,3
1,652
2,4
8,131
9,8
Valor,Contagem
1,628
2,166
6,2
9,1
Valor,Contagem
0,12
1,4
2,458
8,112
9,212
Valor,Contagem
1,50
6,88
7,14
8,644
Valor,Contagem
1,2
2,6
3,66
4,441
5,2
8,280
Valor,Contagem
2,498
4,80
8,139
9,81
Valor,Contagem
0,4
1,490
4,10
6,252
7,39
8,2
Valor,Contagem
0,719
3,8
4,44
5,3
7,1
8,23
Valor,Contagem
2,5
3,627
5,75
6,4
7,53
9,34
Valor,Contagem
2,193
3,70
4,185
5,348
9,2
Valor,Contagem
1,4
3,16
4,44
5,8
7,483
8,243
Valor,Contagem
0,5
4,34
5,306
9,453
Valor,Contagem
0,1
4,116
5,164
7,415
8,16
9,85
Valor,Contagem
3,6
6,161
8,68
9,564
Valor,Contagem
1,32
3,101
4,187
5,89
7,384
9,4
Valor,Contagem
1,8
2,644
3,3
4,41
5,48
6,52
7,1
Valor,Contagem
3,63
4,368
6,368
Valor,Contagem
1,1
2,16
5,1
7,190
8,589
Valor,Contagem
1,333
5,424
8,1
9,40
Valor,Contagem
2,111
3,14
4,104
5,4
9,565
Valor,Contagem
1,86
4,504
5,2
6,73
7,8
9,124
Valor,Contagem
0,57
2,78
4,4
5,6
6,76
9,576
Valor,Contagem
4,786
6,12
Valor,Contagem
0,52
4,442
6,302
7,3
Valor,Contagem
1,45
3,219
4,240
7,33
8,253
9,8
Valor,Contagem
5,6
9,793
Valor,Contagem
1,448
4,156
7,139
8,18
9,38
