Valor,Contagem
1,232
2,5
3,4
4,399
6,23
7,8
8,120
9,5
Valor,Contagem
0,8
1,4
3,186
4,1
5,53
6,478
7,25
8,7
9,33
Valor,Contagem
0,39
1,52
2,68
5,300
6,136
7,116
8,65
9,20
Valor,Contagem
0,64
1,50
2,38
3,7
4,16
5,1
6,144
7,4
8,384
9,89
Valor,Contagem
1,2
2,468
3,164
4,10
5,2
6,16
7,34
8,6
9,93
Valor,Contagem
1,80
2,172
3,202
4,36
5,96
6,24
7,161
8,13
9,11
Valor,Contagem
0,40
1,347
2,112
3,10
4,4
5,82
6,5
7,4
8,47
9,145
Valor,Contagem
0,41
1,115
2,7
3,156
4,68
5,144
6,38
7,112
8,20
9,96
Valor,Contagem
0,56
1,32
2,134
4,268
5,11
7,176
8,47
9,75
Valor,Contagem
0,4
1,300
2,2
3,119
4,5
6,276
8,61
9,28
Valor,Contagem
0,66
1,12
2,426
4,199
5,2
6,1
7,89
9,1
Valor,Contagem
1,43
2,31
3,5
4,17
5,575
6,4
7,37
8,39
9,46
Valor,Contagem
0,10
1,14
2,4
3,2
4,150
5,30
7,92
8,495
Valor,Contagem
0,340
1,15
2,104
3,4
4,66
5,232
6,4
7,2
8,17
9,13
Valor,Contagem
0,12
1,323
2,18
4,178
5,50
6,37
7,12
8,132
9,35
Valor,Contagem
0,232
1,12
2,30
3,12
4,82
5,63
6,41
7,30
8,4
9,290
Valor,Contagem
0,204
1,27
2,2
3,283
4,2
5,6
6,80
7,13
8,72
9,107
Valor,Contagem
0,43
1,172
2,5
3,18
4,424
6,92
7,8
8,8
9,25
Valor,Contagem
0,40
1,178
2,16
3,120
4,145
5,162
7,40
8,95
Valor,Contagem
0,24
1,391
2,43
3,65
4,13
5,4
6,200
7,22
8,4
9,30
Valor,Contagem
0,2
1,6
2,24
3,100
5,75
6,261
7,292
8,14
9,21
Valor,Contagem
0,195
1,12
2,20
3,217
4,3
5,36
6,20
7,146
8,77
9,69
Valor,Contagem
0,4
1,48
2,130
3,16
4,41
5,5
6,97
7,11
8,270
9,174
Valor,Contagem
0,3
1,64
2,18
3,22
4,224
5,21
6,12
7,221
8,53
9,157
Valor,Contagem
0,32
1,177
2,115
3,40
4,82
5,78
6,16
7,163
8,22
9,72
Valor,Contagem
1,77
2,30
3,77
4,78
5,14
6,78
7,2
8,20
9,420
Valor,Contagem
0,44
1,228
2,146
3,112
4,108
5,36
6,68
7,16
8,40
Valor,Contagem
0,45
1,15
2,21
3,140
4,286
6,83
7,12
8,183
9,11
Valor,Contagem
0,80
1,59
2,9
3,51
4,444
5,38
6,7
8,101
9,7
Valor,Contagem
0,282
1,25
2,9
3,1
4,176
5,14
6,195
7,36
8,23
9,35
Valor,Contagem
1,126
2,123
4,32
5,363
7,10
8,112
9,31
Valor,Contagem
0,61
1,256
2,130
3,21
4,21
5,33
6,97
7,76
8,56
9,45
Valor,Contagem
0,96
2,16
3,232
4,29
5,4
6,225
7,20
8,128
9,46
Valor,Contagem
0,8
3,80
5,84
6,4
7,128
8,141
9,348
Valor,Contagem
0,248
1,27
2,94
3,86
4,16
5,28
6,16
7,166
8,40
9,74
Valor,Contagem
0,52
1,5
2,312
4,10
5,36
6,21
7,82
8,273
9,4
Valor,Contagem
0,151
1,13
2,132
3,44
5,4
6,50
7,172
8,220
9,11
Valor,Contagem
1,184
2,134
3,57
4,22
5,110
6,116
7,34
8,80
9,59
Valor,Contagem
0,36
1,11
2,1
3,75
4,62
5,213
6,40
7,238
8,120
Valor,Contagem
0,12
1,12
2,2
3,18
4,398
5,65
7,128
8,8
9,152
Valor,Contagem
0,53
1,40
2,80
3,181
4,192
5,15
6,6
7,43
9,185
Valor,Contagem
0,20
1,181
2,18
3,9
4,155
5,114
6,4
8,6
9,288
Valor,Contagem
0,172
2,68
3,216
6,37
7,3
9,300
Valor,Contagem
0,113
1,134
2,50
3,14
5,1
6,20
7,218
8,7
9,240
Valor,Contagem
0,174
1,1
2,4
3,24
4,4
5,25
6,8
7,37
8,287
9,231
Valor,Contagem
0,5
2,268
3,20
4,186
5,33
6,3
7,9
8,129
9,142
Valor,Contagem
0,31
1,31
2,10
3,309
4,72
5,266
6,36
7,7
9,35
Valor,Contagem
0,7
1,73
2,4
3,20
4,85
5,144
6,180
7,92
8,173
9,20
Valor,Contagem
0,27
1,8
2,106
5,18
7,94
8,312
9,231
Valor,Contagem
2,189
3,2
5,348
6,21
7,39
8,127
9,70
Valor,Contagem
0,78
1,1
2,224
3,3
4,3
5,216
6,8
7,24
8,4
9,235
Valor,Contagem
0,204
1,82
2,40
3,4
4,64
5,6
6,99
7,231
8,48
9,19
Valor,Contagem
1,16
2,24
3,32
4,104
5,260
6,16
7,295
8,8
9,40
Valor,Contagem
0,40
1,58
2,3
3,219
4,145
5,29
6,64
7,109
8,90
9,40
Valor,Contagem
0,2
1,244
2,104
3,69
4,14
5,12
6,166
7,11
8,113
9,60
Valor,Contagem
1,33
2,222
3,21
4,210
5,52
6,42
8,174
9,42
Valor,Contagem
0,148
1,9
2,116
3,13
4,139
5,234
6,52
7,65
8,17
9,1
Valor,Contagem
0,7
1,62
2,1
3,78
4,5
5,152
6,264
7,4
8,64
9,159
Valor,Contagem
0,202
1,91
2,12
3,12
4,133
5,13
6,16
7,6
8,192
9,118
Valor,Contagem
1,171
2,8
3,8
4,109
5,5
6,1
7,117
8,6
9,371
Valor,Contagem
0,170
1,36
2,7
3,11
4,48
6,356
7,111
8,35
9,23
Valor,Contagem
0,8
1,186
2,124
3,15
4,165
5,71
6,160
8,7
9,60
Valor,Contagem
0,216
1,23
2,244
3,8
4,80
5,78
6,2
7,30
8,116
Valor,Contagem
0,104
1,24
3,170
4,51
5,68
6,135
7,25
8,2
9,217
Valor,Contagem
0,265
1,8
3,69
4,244
5,96
6,8
7,16
8,24
9,65
Valor,Contagem
1,20
2,4
5,60
6,512
7,18
8,34
9,148
Valor,Contagem
0,261
1,19
2,168
3,71
4,28
6,11
7,100
8,84
9,56
Valor,Contagem
0,47
3,265
4,14
5,9
6,311
7,64
8,72
9,14
Valor,Contagem
0,112
1,12
2,5
3,38
4,263
5,31
6,64
7,15
8,97
9,160
Valor,Contagem
0,48
1,259
2,85
3,3
4,4
5,123
6,120
8,105
9,50
Valor,Contagem
0,24
2,168
4,424
5,24
6,49
9,109
Valor,Contagem
0,25
1,335
2,8
3,8
4,92
5,82
6,38
7,9
9,200
Valor,Contagem
0,34
1,205
2,9
3,127
4,201
5,4
6,180
7,34
8,2
Valor,Contagem
0,64
1,209
3,48
4,10
5,88
6,8
7,288
8,23
9,57
Valor,Contagem
0,128
1,72
2,23
3,12
5,411
6,16
8,63
9,72
Valor,Contagem
0,8
1,235
2,147
3,48
4,23
5,8
6,272
7,14
8,23
9,19
Valor,Contagem
0,89
1,123
2,2
3,169
4,36
6,172
8,8
9,196
Valor,Contagem
0,21
1,91
2,4
3,302
4,94
5,84
6,3
7,63
8,37
9,96
Valor,Contagem
0,76
1,28
2,20
3,131
4,221
5,57
6,4
7,13
8,195
9,50
Valor,Contagem
0,134
1,49
2,312
3,53
4,64
5,19
6,16
7,60
9,90
Valor,Contagem
0,26
1,53
2,2
3,21
4,27
5,4
6,216
8,441
9,7
Valor,Contagem
0,17
1,60
2,132
3,28
4,291
5,56
6,44
7,14
8,67
9,86
Valor,Contagem
1,8
2,16
3,69
4,3
5,636
6,30
7,3
8,8
9,24
Valor,Contagem
0,117
1,46
2,21
3,318
4,67
6,117
7,30
8,28
9,52
Valor,Contagem
0,10
1,108
2,184
3,16
4,246
5,8
6,7
7,144
8,50
9,23
Valor,Contagem
0,211
2,114
3,6
4,84
6,151
7,187
9,44
Valor,Contagem
0,14
1,128
2,55
3,38
4,105
5,1
6,32
8,421
Valor,Contagem
0,285
1,4
2,72
5,178
6,73
7,3
8,127
9,54
Valor,Contagem
0,1
1,77
2,100
3,226
5,117
6,44
7,134
8,82
9,14
Valor,Contagem
0,12
1,107
2,7
3,88
4,110
5,21
6,205
7,72
8,63
9,112
Valor,Contagem
0,35
1,2
2,29
3,84
4,145
5,16
6,12
7,39
8,247
9,187
Valor,Contagem
1,114
3,29
4,151
5,127
6,288
7,56
8,2
9,30
Valor,Contagem
0,176
1,1
2,156
3,155
4,32
5,55
6,19
7,161
8,36
9,6
Valor,Contagem
1,5
2,25
3,12
4,60
5,189
6,13
7,118
8,277
9,97
Valor,Contagem
0,116
1,4
2,19
4,104
5,116
6,260
7,56
8,73
9,49
Valor,Contagem
0,56
1,5
2,118
3,291
4,37
5,39
6,100
7,24
8,36
9,92
Valor,Contagem
0,52
1,4
2,32
3,188
4,64
5,211
6,24
7,100
8,97
9,25
Valor,Contagem
0,74
1,52
2,1
3,29
4,25
5,1
6,7
8,12
9,595
Valor,Contagem
0,78
1,9
2,320
3,49
4,103
5,13
6,80
7,111
8,1
9,32
Valor,Contagem
0,2
1,195
3,12
4,26
5,6
6,7
7,76
8,84
9,389
Valor,Contagem
1,7
2,25
3,80
4,29
5,176
6,116
7,14
8,51
9,298
Valor,Contagem
0,76
1,108
2,8
3,4
4,10
5,210
6,88
7,163
8,52
9,76
Valor,Contagem
0,211
1,27
2,4
3,17
4,256
5,1
6,19
7,29
8,132
9,100
Valor,Contagem
0,18
1,41
2,1
3,21
4,4
5,302
6,104
7,79
8,195
9,32
Valor,Contagem
0,61
2,1
3,54
4,204
5,132
6,10
7,45
8,27
9,262
Valor,Contagem
0,5
1,68
2,44
3,64
4,4
6,247
7,84
8,64
9,217
Valor,Contagem
0,80
2,29
3,31
4,219
5,97
6,36
7,4
8,58
9,243
Valor,Contagem
0,250
1,10
2,74
3,65
4,87
5,258
6,1
8,3
9,48
Valor,Contagem
0,108
1,147
2,53
3,68
5,42
7,71
8,61
9,247
Valor,Contagem
0,1
1,146
2,128
3,51
4,235
5,52
6,24
7,25
9,135
Valor,Contagem
0,3
1,66
2,21
3,39
4,236
5,48
6,30
7,9
8,43
9,300
Valor,Contagem
0,5
1,4
2,6
3,3
4,124
5,5
6,348
7,69
8,160
9,72
Valor,Contagem
0,242
1,109
2,11
4,18
5,250
6,63
7,103
Valor,Contagem
0,101
1,34
2,69
3,116
4,195
6,80
7,108
8,40
9,52
Valor,Contagem
0,404
1,53
2,36
3,3
4,28
5,60
6,82
7,9
8,26
9,96
Valor,Contagem
0,42
1,14
2,1
3,120
4,28
5,24
6,224
7,101
8,26
9,216
Valor,Contagem
1,94
2,524
3,5
4,14
5,6
6,40
7,12
8,52
9,48
Valor,Contagem
0,47
2,156
3,146
4,24
5,32
7,106
8,94
9,192
Valor,Contagem
0,6
1,7
2,48
3,228
4,136
5,155
6,79
7,129
8,7
9,2
Valor,Contagem
0,4
1,61
3,41
4,24
5,29
6,23
7,312
8,4
9,298
Valor,Contagem
0,30
1,354
2,20
3,28
4,61
5,105
6,20
7,118
8,3
9,56
Valor,Contagem
0,104
1,100
3,101
4,315
5,38
6,48
7,8
8,12
9,69
Valor,Contagem
0,16
1,131
2,148
3,63
4,7
5,75
6,169
7,120
8,47
9,21
Valor,Contagem
0,97
1,46
2,25
3,33
4,132
6,6
7,4
8,339
9,112
Valor,Contagem
0,280
1,20
2,149
3,52
4,30
5,3
6,98
8,102
9,62
Valor,Contagem
0,4
1,67
2,17
3,339
4,72
5,120
6,50
7,85
8,23
9,20
Valor,Contagem
0,22
1,5
2,40
3,195
4,128
5,33
6,241
7,87
9,45
Valor,Contagem
0,133
1,180
3,104
6,98
7,264
9,18
Valor,Contagem
0,43
2,20
3,1
4,123
5,161
7,30
8,88
9,330
Valor,Contagem
0,80
1,46
2,2
3,36
4,256
5,236
6,10
7,10
8,104
9,16
Valor,Contagem
0,9
1,67
3,195
4,181
5,16
7,120
8,206
9,2
Valor,Contagem
0,5
1,180
2,37
3,144
4,9
5,43
7,219
8,84
9,75
Valor,Contagem
0,210
1,511
2,8
