0,68,6
1,88,6
2,77,6
3,72,6
4,132,6
5,24,6
6,96,6
7,53,6
8,151,6
9,36,6
0,134,9
1,36,9
2,8,9
3,136,9
4,24,9
5,66,9
6,96,9
7,99,9
8,33,9
9,164,9
0,80,15
1,125,15
2,53,15
3,78,15
4,114,15
5,15,15
6,146,15
7,62,15
8,92,15
9,31,15
0,56,1
1,157,1
2,94,1
3,182,1
4,68,1
5,61,1
6,16,1
7,106,1
8,20,1
9,36,1
0,40,3
1,208,3
2,60,3
3,92,3
4,4,3
5,24,3
6,101,3
7,48,3
8,72,3
9,148,3
0,64,13
1,127,13
2,160,13
3,63,13
4,100,13
5,35,13
6,66,13
7,76,13
8,73,13
9,33,13
0,24,2
1,313,2
2,190,2
3,14,2
4,40,2
5,42,2
6,40,2
7,80,2
8,41,2
9,11,2
0,42,11
1,138,11
2,160,11
3,60,11
4,18,11
5,58,11
6,108,11
7,130,11
8,16,11
9,66,11
0,38,12
1,12,12
2,156,12
3,28,12
4,188,12
5,57,12
6,17,12
7,31,12
8,250,12
9,18,12
0,131,4
1,59,4
2,77,4
3,126,4
4,81,4
5,39,4
6,146,4
7,38,4
8,60,4
9,39,4
1,31,17
2,144,17
3,38,17
4,77,17
5,107,17
6,89,17
7,90,17
8,164,17
9,56,17
0,117,19
1,20,19
2,180,19
3,39,19
4,31,19
5,65,19
6,32,19
7,72,19
8,11,19
9,229,19
0,162,6
1,9,6
2,156,6
3,40,6
4,89,6
5,42,6
6,134,6
7,44,6
8,28,6
9,91,6
0,65,14
1,126,14
2,48,14
3,84,14
4,45,14
5,37,14
6,149,14
7,23,14
8,19,14
9,200,14
0,117,8
1,99,8
2,37,8
3,109,8
4,82,8
5,58,8
6,226,8
7,27,8
8,9,8
9,32,8
0,60,5
1,183,5
2,27,5
3,74,5
4,128,5
5,32,5
6,34,5
7,5,5
8,179,5
9,75,5
0,40,18
1,32,18
2,124,18
3,90,18
4,9,18
5,71,18
6,256,18
7,76,18
8,66,18
9,32,18
0,224,10
1,34,10
2,56,10
3,32,10
4,115,10
5,72,10
6,31,10
7,18,10
8,46,10
9,168,10
0,123,16
1,59,16
2,49,16
3,32,16
4,38,16
5,68,16
6,33,16
7,63,16
8,163,16
9,169,16
0,105,0
1,58,0
2,96,0
3,67,0
4,124,0
5,63,0
6,144,0
7,54,0
8,23,0
9,64,0
0,88,7
1,108,7
2,19,7
3,109,7
4,174,7
5,103,7
6,52,7
7,24,7
8,61,7
9,58,7
0,208,9
1,130,9
2,92,9
3,19,9
4,40,9
5,31,9
6,153,9
7,39,9
8,59,9
9,26,9
0,82,18
1,56,18
2,88,18
3,191,18
4,44,18
5,43,18
6,44,18
7,107,18
8,98,18
9,44,18
0,125,3
1,117,3
2,103,3
3,55,3
4,117,3
5,56,3
6,23,3
7,78,3
8,80,3
9,42,3
0,60,7
1,150,7
2,60,7
3,14,7
4,70,7
5,48,7
6,90,7
7,184,7
8,46,7
9,72,7
0,81,12
1,55,12
2,88,12
3,86,12
4,68,12
5,105,12
6,46,12
7,107,12
8,80,12
9,81,12
0,15,13
1,99,13
2,17,13
3,217,13
4,34,13
5,65,13
6,64,13
7,115,13
8,136,13
9,34,13
0,143,11
1,56,11
2,111,11
3,43,11
4,45,11
5,45,11
6,98,11
7,72,11
8,90,11
9,93,11
0,61,4
1,102,4
2,72,4
3,24,4
4,84,4
5,74,4
6,183,4
7,36,4
8,160,4
0,162,15
1,33,15
2,12,15
3,36,15
4,58,15
5,80,15
6,34,15
7,217,15
8,108,15
9,56,15
0,74,6
1,46,6
2,52,6
3,195,6
4,91,6
5,67,6
6,61,6
7,107,6
8,17,6
9,86,6
0,141,10
1,82,10
2,140,10
3,15,10
4,124,10
5,24,10
6,52,10
7,144,10
8,40,10
9,33,10
0,97,2
1,112,2
2,43,2
3,35,2
4,37,2
5,43,2
6,141,2
7,76,2
8,123,2
9,90,2
0,29,8
1,55,8
2,36,8
3,295,8
4,22,8
5,80,8
6,31,8
7,79,8
8,122,8
9,48,8
0,48,1
1,205,1
2,69,1
3,17,1
4,113,1
5,44,1
6,52,1
7,13,1
8,140,1
9,95,1
0,146,14
1,80,14
2,54,14
3,57,14
4,102,14
5,48,14
6,58,14
7,15,14
8,168,14
9,69,14
0,80,16
1,33,16
2,44,16
3,69,16
4,65,16
5,60,16
6,188,16
7,20,16
8,101,16
9,136,16
0,40,19
1,101,19
2,21,19
3,22,19
4,84,19
5,33,19
6,183,19
7,152,19
8,24,19
9,136,19
0,110,0
1,64,0
2,172,0
3,48,0
4,64,0
5,81,0
6,54,0
7,96,0
8,54,0
9,53,0
0,110,17
1,96,17
2,83,17
3,92,17
4,134,17
5,24,17
6,59,17
7,94,17
8,100,17
9,4,17
0,80,5
1,107,5
2,108,5
3,54,5
4,87,5
5,55,5
6,70,5
7,3,5
8,59,5
9,175,5
0,131,16
1,162,16
2,219,16
3,23,16
4,12,16
5,15,16
6,20,16
7,38,16
8,13,16
9,164,16
0,81,11
1,87,11
2,167,11
3,20,11
4,100,11
5,106,11
6,29,11
7,84,11
8,79,11
9,43,11
0,70,14
1,28,14
2,14,14
3,64,14
4,27,14
5,77,14
6,41,14
7,128,14
8,104,14
9,243,14
0,52,2
1,47,2
2,78,2
3,87,2
4,175,2
5,26,2
6,69,2
7,45,2
8,117,2
9,100,2
0,111,7
1,42,7
2,44,7
3,116,7
4,42,7
5,135,7
6,187,7
7,68,7
8,40,7
9,12,7
0,36,0
1,21,0
2,35,0
3,88,0
4,101,0
5,43,0
6,156,0
7,74,0
8,159,0
9,83,0
0,129,9
1,20,9
2,34,9
3,95,9
4,98,9
5,167,9
6,72,9
7,68,9
8,79,9
9,33,9
0,65,10
1,34,10
2,45,10
3,193,10
4,109,10
5,32,10
6,49,10
7,106,10
8,81,10
9,81,10
0,44,18
1,101,18
2,68,18
3,30,18
4,36,18
5,103,18
6,147,18
7,64,18
8,124,18
9,80,18
0,114,8
1,180,8
2,92,8
3,58,8
4,6,8
5,70,8
6,30,8
7,108,8
8,79,8
9,59,8
0,38,15
1,67,15
2,22,15
3,211,15
4,75,15
5,104,15
6,91,15
7,48,15
8,110,15
9,30,15
0,71,3
1,50,3
2,146,3
3,41,3
4,92,3
5,48,3
6,108,3
7,161,3
8,11,3
9,68,3
0,96,4
1,78,4
2,56,4
3,127,4
4,81,4
5,113,4
6,144,4
7,17,4
8,75,4
9,10,4
0,28,17
1,128,17
2,44,17
3,75,17
4,77,17
5,82,17
6,164,17
7,44,17
8,116,17
9,39,17
0,51,19
1,27,19
2,35,19
3,147,19
4,61,19
5,174,19
6,111,19
7,86,19
8,30,19
9,75,19
0,120,13
1,8,13
2,82,13
3,50,13
4,57,13
5,88,13
6,36,13
7,274,13
8,30,13
9,50,13
0,66,1
1,8,1
2,159,1
3,34,1
4,96,1
5,61,1
6,45,1
7,44,1
8,44,1
9,240,1
0,48,6
1,24,6
2,14,6
3,227,6
4,70,6
5,80,6
6,30,6
7,88,6
8,96,6
9,118,6
0,24,12
1,23,12
2,98,12
3,21,12
4,137,12
5,63,12
6,216,12
7,147,12
8,42,12
9,26,12
0,50,5
1,36,5
2,303,5
3,29,5
4,121,5
5,29,5
6,36,5
7,98,5
8,24,5
9,70,5
0,100,10
1,100,10
2,50,10
3,71,10
4,158,10
5,10,10
6,62,10
7,75,10
8,57,10
9,113,10
0,77,9
1,62,9
2,56,9
3,73,9
4,82,9
5,164,9
6,78,9
7,58,9
8,36,9
9,109,9
0,130,11
1,38,11
2,109,11
3,199,11
4,76,11
5,27,11
6,28,11
7,106,11
8,3,11
9,81,11
0,98,2
1,88,2
2,72,2
3,63,2
4,46,2
5,74,2
6,80,2
7,92,2
8,90,2
9,94,2
0,10,16
1,32,16
2,71,16
3,64,16
4,24,16
5,263,16
6,79,16
7,84,16
8,37,16
9,132,16
0,84,17
1,42,17
2,75,17
3,82,17
4,52,17
5,119,17
6,39,17
7,136,17
8,122,17
9,46,17
0,159,15
1,143,15
2,183,15
3,43,15
4,103,15
5,29,15
6,38,15
7,24,15
8,38,15
