Valor,Contagem
0,68
1,116
2,53
3,87
4,79
5,108
6,78
7,93
8,76
9,38
Valor,Contagem
0,83
1,103
2,63
3,66
4,63
5,76
6,83
7,49
8,62
9,149
Valor,Contagem
0,60
1,101
2,100
3,66
4,116
5,72
6,78
7,34
8,92
9,77
Valor,Contagem
0,72
1,75
2,58
3,53
4,59
5,95
6,131
7,102
8,110
9,41
Valor,Contagem
0,120
1,85
2,100
3,64
4,57
5,87
6,43
7,89
8,64
9,87
Valor,Contagem
0,72
1,33
2,62
3,104
4,120
5,77
6,72
7,83
8,103
9,71
Valor,Contagem
0,124
1,48
2,110
3,67
4,81
5,108
6,103
7,56
8,51
9,48
Valor,Contagem
0,76
1,108
2,109
3,67
4,66
5,43
6,122
7,71
8,45
9,90
Valor,Contagem
0,77
1,92
2,72
3,48
4,44
5,44
6,111
7,121
8,113
9,74
Valor,Contagem
0,100
1,61
2,81
3,98
4,96
5,57
6,84
7,96
8,84
9,40
Valor,Contagem
0,93
1,110
2,60
3,85
4,83
5,70
6,81
7,88
8,97
9,28
Valor,Contagem
0,43
1,100
2,80
3,76
4,61
5,61
6,145
7,85
8,74
9,69
Valor,Contagem
0,57
1,43
2,93
3,61
4,118
5,56
6,152
7,95
8,82
9,39
Valor,Contagem
0,52
1,62
2,109
3,148
4,64
5,100
6,63
7,83
8,77
9,37
Valor,Contagem
0,77
1,68
2,102
3,96
4,80
5,70
6,77
7,67
8,65
9,93
Valor,Contagem
0,80
1,73
2,115
3,100
4,61
5,93
6,87
7,56
8,45
9,87
Valor,Contagem
0,106
1,109
2,33
3,71
4,116
5,64
6,64
7,91
8,68
9,76
Valor,Contagem
0,64
1,81
2,83
3,108
4,68
5,86
6,60
7,125
8,48
9,71
Valor,Contagem
0,84
1,91
2,128
3,80
4,53
5,59
6,63
7,60
8,88
9,91
Valor,Contagem
0,93
1,79
2,102
3,89
4,84
5,100
6,73
7,46
8,37
9,93
Valor,Contagem
0,56
1,61
2,80
3,116
4,68
5,44
6,109
7,102
8,105
9,53
Valor,Contagem
0,64
1,58
2,36
3,100
4,87
5,99
6,98
7,103
8,87
9,64
Valor,Contagem
0,52
1,82
2,58
3,71
4,120
5,71
6,39
7,102
8,115
9,88
Valor,Contagem
0,79
1,48
2,95
3,95
4,72
5,68
6,100
7,98
8,77
9,64
Valor,Contagem
0,52
1,84
2,75
3,72
4,81
5,51
6,74
7,118
8,111
9,78
Valor,Contagem
0,60
1,69
2,144
3,115
4,50
5,59
6,55
7,75
8,90
9,80
Valor,Contagem
0,41
1,54
2,104
3,65
4,58
5,100
6,88
7,101
8,53
9,131
Valor,Contagem
0,109
1,81
2,50
3,49
4,68
5,108
6,66
7,140
8,68
9,57
Valor,Contagem
0,68
1,96
2,66
3,88
4,78
5,85
6,72
7,102
8,75
9,66
Valor,Contagem
0,88
1,46
2,101
3,65
4,55
5,76
6,88
7,127
8,77
9,74
Valor,Contagem
0,65
1,55
2,100
3,64
4,74
5,124
6,106
7,45
8,80
9,83
Valor,Contagem
0,129
1,59
2,73
3,98
4,65
5,84
6,60
7,91
8,75
9,63
Valor,Contagem
0,90
1,59
2,121
3,74
4,54
5,68
6,86
7,88
8,68
9,87
Valor,Contagem
0,50
1,98
2,99
3,56
4,84
5,69
6,115
7,65
8,103
9,57
Valor,Contagem
0,100
1,103
2,48
3,82
4,73
5,96
6,78
7,78
8,95
9,43
Valor,Contagem
0,40
1,92
2,74
3,129
4,65
5,133
6,56
7,58
8,67
9,81
Valor,Contagem
0,80
1,66
2,73
3,56
4,112
5,45
6,101
7,112
8,56
9,96
Valor,Contagem
0,133
1,64
2,52
3,44
4,72
5,61
6,88
7,89
8,110
9,84
Valor,Contagem
0,72
1,136
2,75
3,70
4,52
5,100
6,100
7,67
8,53
9,72
Valor,Contagem
0,77
1,70
2,98
3,73
4,140
5,66
6,116
7,80
8,35
9,41
Valor,Contagem
0,74
1,56
2,44
3,94
4,111
5,64
6,95
7,68
8,108
9,83
Valor,Contagem
0,100
1,66
2,80
3,70
4,86
5,105
6,61
7,51
8,92
9,84
Valor,Contagem
0,56
1,105
2,69
3,37
4,51
5,135
6,85
7,56
8,91
9,111
Valor,Contagem
0,42
1,85
2,48
3,82
4,137
5,99
6,72
7,62
8,96
9,73
Valor,Contagem
0,80
1,123
2,84
3,88
4,59
5,40
6,100
7,67
8,81
9,75
Valor,Contagem
0,106
1,95
2,75
3,44
4,43
5,78
6,92
7,126
8,84
9,54
Valor,Contagem
0,86
1,58
2,80
3,60
4,76
5,133
6,60
7,69
8,110
9,65
Valor,Contagem
0,92
1,64
2,131
3,52
4,88
5,56
6,126
7,50
8,66
9,72
Valor,Contagem
0,107
1,73
2,118
3,108
4,84
5,46
6,62
7,76
8,66
9,56
Valor,Contagem
0,68
1,110
2,72
3,46
4,124
5,104
6,32
7,73
8,69
9,96
Valor,Contagem
0,80
1,85
2,77
3,129
4,78
5,109
6,48
7,76
8,72
9,40
Valor,Contagem
0,65
1,134
2,50
3,66
4,90
5,69
6,80
7,102
8,64
9,76
Valor,Contagem
0,84
1,120
2,87
3,72
4,65
5,106
6,50
7,88
8,88
9,36
Valor,Contagem
0,23
1,77
2,48
3,56
4,85
5,156
6,84
7,89
8,97
9,80
Valor,Contagem
0,93
1,39
2,68
3,97
4,91
5,87
6,92
7,124
8,52
9,54
Valor,Contagem
0,72
1,85
2,64
3,63
4,88
5,44
6,87
7,84
8,135
9,74
Valor,Contagem
0,74
1,104
2,61
3,60
4,41
5,111
6,57
7,78
8,128
9,82
Valor,Contagem
0,60
1,54
2,97
3,66
4,136
5,70
6,68
7,91
8,63
9,91
Valor,Contagem
0,76
1,51
2,112
3,39
4,91
5,119
6,102
7,46
8,71
9,91
Valor,Contagem
0,92
1,120
2,82
3,88
4,91
5,107
6,57
7,19
8,51
9,90
Valor,Contagem
0,87
1,89
2,70
3,71
4,66
5,64
6,68
7,48
8,112
9,122
Valor,Contagem
0,48
1,124
2,68
3,53
4,109
5,55
6,106
7,41
8,98
9,94
Valor,Contagem
0,83
1,53
2,98
3,81
4,95
5,76
6,84
7,75
8,66
9,85
Valor,Contagem
0,76
1,78
2,97
3,90
4,123
5,39
6,83
7,23
8,131
9,56
Valor,Contagem
0,55
1,108
2,88
3,68
4,62
5,84
6,52
7,104
8,109
9,67
Valor,Contagem
0,71
1,80
2,52
3,96
4,81
5,48
6,113
7,82
8,76
9,96
Valor,Contagem
0,86
1,108
2,123
3,82
4,40
5,82
6,44
7,74
8,76
9,80
Valor,Contagem
0,87
1,50
2,64
3,108
4,108
5,78
6,106
7,104
8,60
9,29
Valor,Contagem
0,54
1,93
2,63
3,78
4,68
5,60
6,67
7,98
8,104
9,112
Valor,Contagem
0,73
1,108
2,57
3,62
4,68
5,81
6,90
7,109
8,79
9,68
Valor,Contagem
0,92
1,68
2,109
3,63
4,68
5,78
6,47
7,76
8,100
9,95
Valor,Contagem
0,83
1,75
2,103
3,88
4,72
5,64
6,69
7,77
8,99
9,67
Valor,Contagem
0,70
1,48
2,72
3,92
4,72
5,140
6,85
7,47
8,101
9,70
Valor,Contagem
0,76
1,108
2,72
3,128
4,58
5,92
6,59
7,28
8,102
9,72
Valor,Contagem
0,80
1,56
2,80
3,79
4,44
5,92
6,90
7,98
8,89
9,87
Valor,Contagem
0,105
1,35
2,76
3,82
4,87
5,93
6,68
7,95
8,75
9,80
Valor,Contagem
0,108
1,88
2,38
3,64
4,96
5,68
6,78
7,85
8,88
9,84
Valor,Contagem
0,94
1,81
2,44
3,75
4,69
5,96
6,91
7,72
8,58
9,116
Valor,Contagem
0,52
1,65
2,62
3,91
4,44
5,87
6,80
7,124
8,99
9,92
Valor,Contagem
0,66
1,73
2,96
3,138
4,63
5,81
6,43
7,92
8,58
9,85
Valor,Contagem
0,84
1,43
2,143
3,67
4,72
5,86
6,73
7,78
8,98
9,52
Valor,Contagem
0,80
1,49
2,58
3,97
4,64
5,76
6,47
7,98
8,96
9,130
Valor,Contagem
0,61
1,84
2,105
3,104
4,77
5,84
6,57
7,38
8,112
9,75
Valor,Contagem
0,60
1,80
2,58
3,74
4,72
5,27
6,129
7,72
8,123
9,100
Valor,Contagem
0,91
1,100
2,64
3,124
4,63
5,70
6,54
7,71
8,76
9,84
Valor,Contagem
0,102
1,69
2,64
3,84
4,84
5,91
6,64
7,56
8,118
9,64
Valor,Contagem
0,75
1,96
2,72
3,74
4,68
5,129
6,75
7,103
8,48
9,56
Valor,Contagem
0,88
1,92
2,64
3,83
4,53
5,53
6,82
7,67
8,142
9,73
Valor,Contagem
0,57
1,64
2,61
3,89
4,100
5,57
6,119
7,60
8,96
9,93
Valor,Contagem
0,44
1,60
2,82
3,92
4,97
5,64
6,116
7,84
8,87
9,70
Valor,Contagem
0,96
1,66
2,66
3,91
4,68
5,96
6,68
7,43
8,41
9,163
Valor,Contagem
0,27
1,69
2,86
3,105
4,68
5,96
6,79
7,96
8,62
9,108
Valor,Contagem
0,98
1,95
2,39
3,70
4,61
5,120
6,84
7,93
8,94
9,43
Valor,Contagem
0,93
1,104
2,85
3,88
4,60
5,51
6,106
7,32
8,84
9,93
Valor,Contagem
0,70
1,110
2,78
3,64
4,46
5,74
6,46
7,68
8,80
9,160
Valor,Contagem
0,40
1,59
2,170
3,69
4,56
5,87
6,68
7,106
8,61
9,80
Valor,Contagem
0,51
1,49
2,88
3,64
4,88
5,100
6,77
7,152
8,64
9,64
Valor,Contagem
0,98
1,45
2,59
3,88
4,72
5,70
6,105
7,93
8,99
9,67
Valor,Contagem
0,90
1,100
2,76
3,118
4,32
5,48
6,94
7,91
8,42
9,104
Valor,Contagem
0,85
1,91
2,115
3,84
4,53
5,84
6,52
7,67
8,106
9,59
Valor,Contagem
0,68
1,51
2,84
3,100
4,59
5,123
6,54
7,128
8,79
9,51
Valor,Contagem
0,65
1,76
2,63
3,84
4,64
5,93
6,114
7,62
8,101
9,74
Valor,Contagem
0,86
1,76
2,65
3,75
4,105
5,40
6,136
7,59
8,75
9,79
Valor,Contagem
0,91
1,85
2,96
3,37
4,92
5,94
6,67
7,63
8,109
9,62
Valor,Contagem
0,72
1,76
2,65
3,82
4,68
5,59
6,78
7,120
8,94
9,82
Valor,Contagem
0,60
1,52
2,102
3,95
4,92
5,116
6,89
7,71
8,50
9,70
Valor,Contagem
0,69
1,48
2,104
3,50
4,64
5,100
6,97
7,64
8,91
9,108
Valor,Contagem
0,58
1,101
2,80
3,50
4,92
5,84
6,68
7,92
8,87
9,83
Valor,Contagem
0,96
1,88
2,67
3,88
4,52
5,113
6,72
7,56
8,98
9,66
Valor,Contagem
0,86
1,49
2,100
3,42
4,135
5,109
6,63
7,93
8,52
9,68
Valor,Contagem
0,41
1,96
2,49
3,99
4,100
5,108
6,73
7,74
8,48
9,108
Valor,Contagem
0,64
1,83
2,60
3,83
4,132
5,104
6,61
7,61
8,80
9,69
Valor,Contagem
0,63
1,100
2,163
3,70
4,54
5,57
6,70
7,77
8,55
9,87
Valor,Contagem
0,98
1,56
2,72
3,68
4,92
5,67
6,61
7,69
8,114
9,97
Valor,Contagem
0,80
1,111
2,61
3,62
4,72
5,88
6,89
7,76
8,73
9,84
Valor,Contagem
0,99
1,36
2,59
3,68
4,59
5,129
6,76
7,82
8,94
9,95
Valor,Contagem
0,56
1,76
2,160
3,76
4,47
5,93
6,46
7,104
8,60
9,78
Valor,Contagem
0,65
1,64
2,62
3,66
4,90
5,116
6,54
7,73
8,132
9,74
Valor,Contagem
0,92
1,69
2,33
3,79
4,65
5,70
6,125
7,68
8,97
9,98
Valor,Contagem
0,61
1,159
2,107
3,68
4,91
5,66
6,89
7,49
8,42
9,64
Valor,Contagem
0,48
1,100
2,65
3,84
4,39
5,100
6,101
7,93
8,112
9,53
Valor,Contagem
0,95
1,95
2,106
3,48
4,75
5,101
6,80
7,76
8,59
9,62
Valor,Contagem
0,69
1,108
2,89
3,73
4,70
5,120
6,67
7,48
8,51
9,102
Valor,Contagem
0,68
1,84
2,100
3,120
4,88
5,98
6,88
7,70
8,19
9,62
Valor,Contagem
0,84
1,96
2,74
3,112
4,63
5,72
6,104
7,72
8,60
9,57
Valor,Contagem
0,80
1,45
2,76
3,89
4,95
5,66
6,43
7,124
8,43
9,134
Valor,Contagem
0,72
1,78
2,61
3,94
4,55
5,78
6,52
7,133
8,84
9,88
