0,40,11
1,18,11
2,98,11
3,232,11
4,4,11
5,224,11
6,3,11
7,82,11
8,96,11
0,62,16
1,47,16
3,44,16
4,40,16
5,13,16
6,198,16
8,179,16
9,214,16
1,64,19
2,9,19
3,45,19
4,433,19
5,68,19
6,128,19
8,8,19
9,40,19
0,12,0
1,180,0
2,170,0
4,66,0
5,203,0
6,88,0
7,3,0
8,7,0
9,68,0
0,121,3
1,6,3
2,35,3
3,7,3
5,335,3
6,194,3
7,99,3
0,80,2
1,4,2
3,38,2
4,5,2
5,72,2
6,244,2
7,177,2
8,35,2
9,140,2
1,200,12
2,36,12
3,1,12
4,29,12
5,96,12
6,36,12
7,242,12
8,51,12
9,105,12
0,1,5
1,102,5
2,200,5
3,6,5
4,64,5
5,118,5
6,11,5
7,11,5
8,4,5
9,280,5
0,240,11
1,13,11
4,17,11
5,320,11
7,78,11
8,10,11
9,117,11
0,8,10
1,47,10
2,88,10
3,136,10
5,336,10
6,3,10
9,179,10
0,117,9
1,115,9
2,8,9
4,21,9
5,19,9
6,52,9
7,215,9
8,107,9
9,143,9
0,43,7
1,223,7
2,30,7
3,128,7
5,45,7
6,288,7
7,8,7
8,31,7
0,60,8
1,5,8
2,7,8
3,166,8
4,394,8
5,4,8
6,65,8
7,92,8
8,1,8
9,2,8
0,286,6
1,2,6
2,88,6
3,80,6
4,9,6
5,205,6
6,15,6
7,67,6
8,19,6
9,26,6
0,32,1
2,44,1
3,212,1
4,147,1
5,28,1
6,57,1
7,28,1
8,76,1
9,170,1
0,26,17
1,34,17
2,248,17
3,1,17
4,140,17
5,93,17
6,23,17
7,89,17
8,124,17
9,19,17
1,39,18
2,421,18
3,65,18
4,114,18
5,11,18
6,13,18
7,10,18
8,27,18
9,96,18
1,278,4
2,22,4
4,32,4
5,124,4
6,24,4
7,43,4
8,268,4
9,6,4
0,54,15
1,254,15
2,39,15
3,37,15
4,13,15
5,23,15
6,144,15
8,23,15
9,209,15
2,238,14
3,156,14
4,161,14
5,4,14
6,72,14
8,9,14
9,155,14
0,189,13
1,2,13
2,7,13
3,3,13
6,298,13
7,3,13
8,285,13
9,9,13
0,40,15
1,279,15
2,2,15
3,17,15
4,41,15
5,337,15
7,68,15
8,12,15
0,11,12
1,32,12
2,146,12
3,164,12
4,167,12
5,157,12
7,114,12
8,6,12
0,34,3
1,1,3
2,13,3
3,324,3
4,206,3
5,56,3
6,105,3
7,24,3
8,32,3
0,8,10
1,139,10
2,11,10
3,21,10
4,94,10
5,53,10
6,21,10
7,146,10
8,24,10
9,278,10
0,32,19
1,92,19
2,10,19
3,30,19
4,1,19
5,23,19
6,345,19
8,264,19
0,231,5
1,223,5
2,3,5
3,4,5
6,260,5
7,5,5
8,68,5
9,2,5
0,25,18
1,160,18
2,17,18
3,76,18
4,117,18
5,4,18
6,76,18
8,66,18
9,255,18
0,12,4
1,29,4
2,576,4
3,13,4
4,19,4
6,66,4
7,22,4
8,24,4
9,35,4
0,13,16
1,61,16
3,11,16
4,331,16
5,7,16
6,12,16
7,128,16
8,229,16
9,4,16
0,11,2
1,68,2
3,277,2
4,81,2
5,2,2
6,64,2
7,228,2
8,24,2
9,41,2
0,28,14
1,195,14
2,41,14
3,4,14
4,334,14
5,52,14
6,35,14
7,96,14
8,6,14
9,5,14
0,12,8
1,41,8
2,176,8
3,35,8
4,5,8
5,115,8
6,121,8
8,146,8
9,146,8
0,5,1
1,268,1
2,59,1
3,13,1
4,72,1
5,129,1
6,8,1
7,228,1
8,1,1
9,12,1
0,12,0
1,110,0
2,95,0
3,129,0
4,4,0
5,58,0
6,7,0
7,233,0
8,74,0
9,74,0
0,340,9
1,82,9
2,10,9
3,34,9
4,21,9
5,149,9
6,52,9
7,74,9
8,19,9
9,15,9
0,203,6
1,138,6
2,184,6
4,9,6
5,113,6
6,8,6
7,28,6
8,109,6
9,3,6
0,33,13
1,19,13
2,42,13
3,106,13
4,27,13
5,50,13
6,74,13
7,44,13
8,378,13
9,24,13
0,5,7
1,39,7
4,92,7
5,29,7
6,71,7
7,524,7
8,13,7
9,24,7
0,1,17
1,202,17
2,32,17
3,101,17
4,22,17
5,208,17
6,24,17
7,6,17
8,200,17
0,90,11
1,24,11
2,220,11
3,162,11
4,1,11
5,50,11
7,165,11
8,83,11
0,489,16
2,29,16
3,40,16
6,5,16
7,5,16
8,216,16
9,12,16
0,15,17
1,290,17
2,28,17
3,34,17
4,144,17
5,90,17
6,177,17
7,7,17
8,2,17
9,8,17
0,396,5
2,36,5
3,54,5
4,138,5
5,7,5
6,19,5
7,1,5
8,102,5
9,44,5
0,89,6
1,74,6
2,12,6
3,245,6
4,103,6
5,39,6
6,139,6
7,25,6
8,40,6
9,30,6
0,20,10
1,63,10
2,300,10
3,105,10
4,114,10
5,44,10
6,24,10
7,17,10
8,67,10
9,41,10
1,89,4
2,56,4
3,6,4
4,222,4
5,10,4
6,261,4
7,5,4
9,147,4
0,127,9
1,44,9
2,81,9
3,74,9
4,84,9
5,47,9
6,62,9
7,124,9
8,152,9
0,204,15
1,7,15
3,184,15
4,76,15
5,2,15
6,141,15
7,26,15
8,68,15
9,88,15
0,153,13
1,85,13
2,12,13
3,165,13
4,171,13
5,5,13
6,154,13
7,36,13
8,14,13
0,60,3
1,2,3
2,163,3
3,180,3
4,244,3
5,2,3
6,63,3
8,2,3
9,81,3
0,31,7
1,308,7
2,108,7
4,112,7
5,40,7
6,1,7
7,64,7
9,132,7
0,31,11
1,162,11
2,21,11
4,23,11
5,156,11
6,1,11
7,400,11
9,3,11
0,31,19
1,26,19
2,200,19
3,261,19
4,160,19
5,19,19
7,12,19
8,85,19
9,2,19
0,198,14
1,65,14
2,145,14
3,48,14
4,4,14
5,21,14
6,304,14
7,11,14
0,2,0
1,68,0
2,461,0
3,11,0
4,170,0
5,12,0
6,46,0
9,26,0
0,40,8
1,24,8
2,6,8
3,9,8
4,52,8
5,221,8
6,101,8
7,63,8
