1,3,5
3,15,5
4,385,5
5,350,5
7,4,5
8,9,5
9,31,5
0,14,12
3,102,12
6,73,12
7,609,12
1,423,2
4,40,2
7,2,2
9,332,2
0,57,19
1,264,19
3,3,19
4,359,19
6,20,19
8,2,19
9,90,19
0,12,13
1,8,13
5,493,13
6,10,13
7,1,13
8,252,13
9,20,13
0,241,14
2,84,14
3,16,14
4,457,14
3,752,9
4,17,9
6,22,9
7,3,9
8,4,9
1,157,15
3,4,15
6,324,15
7,48,15
8,265,15
0,8,16
1,63,16
3,1,16
4,376,16
5,127,16
8,222,16
0,61,0
2,1,0
3,52,0
4,449,0
5,210,0
7,24,0
1,2,17
2,464,17
6,257,17
8,4,17
9,71,17
0,524,1
1,14,1
3,241,1
7,18,1
1,324,5
5,347,5
6,88,5
7,39,5
2,26,8
3,262,8
6,459,8
7,9,8
8,27,8
9,15,8
3,352,4
4,41,4
5,111,4
6,295,4
1,27,10
5,2,10
6,4,10
7,764,10
9,1,10
1,36,6
4,589,6
5,1,6
6,100,6
7,71,6
0,1,3
1,1,3
4,287,3
7,479,3
8,28,3
1,116,11
4,14,11
9,667,11
0,417,7
2,1,7
4,98,7
6,4,7
7,5,7
8,177,7
9,95,7
3,420,18
4,4,18
7,96,18
9,277,18
4,696,17
6,6,17
7,26,17
8,45,17
9,25,17
0,4,0
4,420,0
6,376,0
3,40,1
5,8,1
7,726,1
9,23,1
0,72,16
2,4,16
3,2,16
6,718,16
7,2,16
0,1,11
1,3,11
2,40,11
3,2,11
4,4,11
9,748,11
2,4,2
3,732,2
7,55,2
9,7,2
0,112,7
2,664,7
5,2,7
8,20,7
6,636,10
9,162,10
1,289,19
4,2,19
5,395,19
6,4,19
7,42,19
9,65,19
2,36,12
3,120,12
5,349,12
6,294,12
0,76,14
3,684,14
4,3,14
6,24,14
7,11,14
0,6,4
3,3,4
5,86,4
6,351,4
7,276,4
8,73,4
9,2,4
5,324,5
7,1,5
8,472,5
0,473,8
6,320,8
7,3,8
8,1,8
0,6,13
1,162,13
3,288,13
4,6,13
7,336,13
0,18,18
2,299,18
5,71,18
6,360,18
9,50,18
0,184,6
1,283,6
4,1,6
6,288,6
8,32,6
9,9,6
1,181,3
2,32,3
5,260,3
6,293,3
7,32,3
0,17,15
1,294,15
2,273,15
3,1,15
4,80,15
5,122,15
8,1,15
9,8,15
0,28,9
2,35,9
4,4,9
5,37,9
6,691,9
9,3,9
0,202,4
2,29,4
4,20,4
6,4,4
7,4,4
9,540,4
0,514,2
3,229,2
4,27,2
7,20,2
8,8,2
1,88,6
2,2,6
3,11,6
4,359,6
6,114,6
7,195,6
8,20,6
9,8,6
2,55,12
3,66,12
5,88,12
6,19,12
7,11,12
9,559,12
1,2,3
6,539,3
7,257,3
0,11,16
3,348,16
4,413,16
5,18,16
8,4,16
9,4,16
1,2,17
2,472,17
6,60,17
7,3,17
9,262,17
5,788,1
7,6,1
8,5,1
1,44,14
3,218,14
4,9,14
5,8,14
7,504,14
9,14,14
1,1,7
3,757,7
5,28,7
8,5,7
9,7,7
3,1,8
4,16,8
6,2,8
7,17,8
8,762,8
4,242,9
5,16,9
6,541,9
1,103,13
5,15,13
9,680,13
2,168,11
3,201,11
4,5,11
5,3,11
9,421,11
0,39,10
2,267,10
7,411,10
9,82,10
0,13,19
3,174,19
4,288,19
5,4,19
7,2,19
8,3,19
9,313,19
0,509,15
4,1,15
5,56,15
9,231,15
0,692,5
4,20,5
8,87,5
0,2,0
4,25,0
6,24,0
8,748,0
2,720,18
3,42,18
5,2,18
6,12,18
7,4,18
8,5,18
9,12,18
5,795,11
9,4,11
0,344,1
1,35,1
2,392,1
6,14,1
9,12,1
0,584,15
1,55,15
2,152,15
8,4,15
9,2,15
3,763,6
5,28,6
6,1,6
7,7,6
1,541,4
6,32,4
7,225,4
0,509,19
2,219,19
3,40,19
4,9,19
6,20,19
2,207,17
3,437,17
5,85,17
7,68,17
0,158,8
1,6,8
3,76,8
4,41,8
6,516,8
5,624,7
6,155,7
8,18,7
0,28,16
2,298,16
3,22,16
4,246,16
5,41,16
6,41,16
7,120,16
0,9,3
1,145,3
3,31,3
7,393,3
8,30,3
9,189,3
1,2,2
4,797,2
1,229,12
3,16,12
5,504,12
6,40,12
7,8,12
0,340,13
1,35,13
4,25,13
6,313,13
7,8,13
9,74,13
0,137,9
3,4,9
5,3,9
8,364,9
9,289,9
1,687,18
3,100,18
4,4,18
6,4,18
7,2,18
9,1,18
1,711,5
6,1,5
8,86,5
1,2,14
3,546,14
4,2,14
5,188,14
8,60,14
1,129,0
2,1,0
3,38,0
4,9,0
7,612,0
8,7,0
0,5,10
2,3,10
3,324,10
7,27,10
8,15,10
9,424,10
0,60,7
3,308,7
5,6,7
6,425,7
0,63,10
7,2,10
8,733,10
0,183,17
3,25,17
4,510,17
6,35,17
7,44,17
8,1,17
1,9,5
3,96,5
6,656,5
7,37,5
2,488,2
4,218,2
6,92,2
1,8,8
2,1,8
4,242,8
5,526,8
6,20,8
0,356,3
1,82,3
2,36,3
3,4,3
4,8,3
6,152,3
7,4,3
9,154,3
2,460,9
4,3,9
5,220,9
6,4,9
8,110,9
0,1,13
2,56,13
3,725,13
6,3,13
7,9,13
9,2,13
0,10,4
1,1,4
2,19,4
5,1,4
6,767,4
3,123,14
4,4,14
6,15,14
9,656,14
0,4,16
3,103,16
6,488,16
7,202,16
9,2,16
4,27,12
6,2,12
7,651,12
9,119,12
0,61,19
1,16,19
3,54,19
5,212,19
6,454,19
2,580,11
3,8,11
4,67,11
7,25,11
8,118,11
1,12,1
3,4,1
4,41,1
5,742,1
0,19,18
1,272,18
4,43,18
6,365,18
9,99,18
0,787,6
6,6,6
8,6,6
4,21,0
5,96,0
7,656,0
9,26,0
0,32,15
1,421,15
2,12,15
3,323,15
4,4,15
9,4,15
2,104,14
3,1,14
6,631,14
8,44,14
9,17,14
0,15,16
2,330,16
9,453,16
0,4,3
1,185,3
2,2,3
3,381,3
4,208,3
5,13,3
7,4,3
0,701,8
2,74,8
5,14,8
8,7,8
9,2,8
2,3,0
4,267,0
7,529,0
1,10,18
2,636,18
3,32,18
5,110,18
6,10,18
2,215,7
8,584,7
0,4,10
2,511,10
4,271,10
7,11,10
9,1,10
0,10,11
4,563,11
6,31,11
7,24,11
8,152,11
9,17,11
3,800,1
0,92,12
4,208,12
6,10,12
