Valor,Contagem
0,39
1,58
2,57
3,45
4,33
5,53
6,180
7,148
8,90
9,92
Valor,Contagem
0,84
1,132
2,92
3,131
4,35
5,48
6,99
7,101
8,28
9,47
Valor,Contagem
0,85
1,124
2,98
3,58
4,64
5,94
6,52
7,64
8,54
9,104
Valor,Contagem
0,92
1,122
2,117
3,61
4,48
5,73
6,48
7,121
8,56
9,57
Valor,Contagem
0,59
1,66
2,192
3,80
4,92
5,50
6,90
7,60
8,85
9,22
Valor,Contagem
0,61
1,82
2,44
3,33
4,93
5,221
6,26
7,70
8,101
9,64
Valor,Contagem
0,84
1,90
2,88
3,42
4,51
5,58
6,75
7,133
8,78
9,96
Valor,Contagem
0,64
1,154
2,124
3,85
4,54
5,66
6,42
7,78
8,82
9,48
Valor,Contagem
0,82
1,53
2,54
3,128
4,71
5,53
6,63
7,93
8,145
9,53
Valor,Contagem
0,69
1,67
2,107
3,160
4,24
5,28
6,62
7,119
8,98
9,62
Valor,Contagem
0,128
1,98
2,16
3,42
4,120
5,74
6,104
7,124
8,50
9,40
Valor,Contagem
0,85
1,133
2,60
3,139
4,119
5,55
6,73
7,102
8,12
9,18
Valor,Contagem
0,92
1,21
2,66
3,42
4,84
5,128
6,47
7,80
8,128
9,108
Valor,Contagem
0,60
1,25
2,69
3,82
4,123
5,100
6,58
7,91
8,99
9,90
Valor,Contagem
0,111
1,62
2,44
3,107
4,80
5,37
6,69
7,120
8,56
9,110
Valor,Contagem
0,44
1,80
2,80
3,98
4,60
5,123
6,43
7,89
8,128
9,52
Valor,Contagem
0,44
1,60
2,136
3,87
4,62
5,56
6,123
7,84
8,74
9,71
Valor,Contagem
0,128
1,92
2,20
3,87
4,85
5,74
6,84
7,115
8,73
9,38
Valor,Contagem
0,144
1,112
2,94
3,101
4,48
5,19
6,123
7,25
8,65
9,65
Valor,Contagem
0,25
1,138
2,44
3,64
4,53
5,61
6,93
7,100
8,180
9,37
Valor,Contagem
0,68
1,56
2,104
3,39
4,76
5,117
6,96
7,85
8,80
9,74
Valor,Contagem
0,82
1,68
2,64
3,62
4,70
5,34
6,156
7,49
8,39
9,172
Valor,Contagem
0,53
1,66
2,96
3,65
4,140
5,100
6,74
7,75
8,52
9,75
Valor,Contagem
0,42
1,144
2,71
3,60
4,45
5,154
6,67
7,53
8,116
9,44
Valor,Contagem
0,92
1,51
2,48
3,97
4,68
5,37
6,140
7,60
8,75
9,128
Valor,Contagem
0,95
1,76
2,164
3,53
4,57
5,56
6,56
7,70
8,99
9,70
Valor,Contagem
0,39
1,82
2,112
3,45
4,105
5,72
6,128
7,78
8,47
9,88
Valor,Contagem
0,75
1,57
2,123
3,123
4,35
5,108
6,10
7,55
8,91
9,120
Valor,Contagem
0,68
1,107
2,74
3,108
4,65
5,107
6,56
7,82
8,70
9,58
Valor,Contagem
0,72
1,100
2,94
3,91
4,77
5,98
6,98
7,40
8,84
9,42
Valor,Contagem
0,96
1,90
2,113
3,148
4,54
5,81
6,50
7,63
8,25
9,76
Valor,Contagem
0,158
1,53
2,72
3,33
4,84
5,54
6,48
7,150
8,116
9,28
Valor,Contagem
0,144
1,104
2,22
3,90
4,37
5,67
6,114
7,84
8,39
9,94
Valor,Contagem
0,82
1,76
2,100
3,82
4,182
5,16
6,54
7,98
8,77
9,28
Valor,Contagem
0,75
1,58
2,89
3,58
4,110
5,44
6,78
7,142
8,60
9,83
Valor,Contagem
0,73
1,48
2,110
3,92
4,61
5,70
6,53
7,102
8,109
9,77
Valor,Contagem
0,84
1,44
2,109
3,121
4,56
5,70
6,46
7,76
8,89
9,99
Valor,Contagem
0,58
1,92
2,28
3,103
4,131
5,85
6,57
7,112
8,60
9,70
Valor,Contagem
0,94
1,70
2,96
3,48
4,73
5,35
6,100
7,100
8,136
9,44
Valor,Contagem
0,47
1,84
2,67
3,65
4,191
5,41
6,124
7,87
8,39
9,52
Valor,Contagem
0,73
1,82
2,25
3,51
4,133
5,63
6,76
7,104
8,81
9,108
Valor,Contagem
0,151
1,136
2,67
3,70
4,52
5,49
6,56
7,79
8,52
9,85
Valor,Contagem
0,25
1,144
2,112
3,76
4,20
5,84
6,42
7,72
8,136
9,85
Valor,Contagem
0,69
1,68
2,52
3,67
4,60
5,108
6,20
7,118
8,166
9,69
Valor,Contagem
0,176
1,84
2,103
3,51
4,32
5,88
6,92
7,55
8,39
9,76
Valor,Contagem
0,65
1,73
2,88
3,47
4,89
5,139
6,96
7,22
8,73
9,103
Valor,Contagem
0,84
1,124
2,43
3,58
4,76
5,26
6,56
7,86
8,154
9,90
Valor,Contagem
0,68
1,62
2,132
3,109
4,83
5,88
6,101
7,36
8,38
9,80
Valor,Contagem
0,53
1,51
2,99
3,92
4,80
5,76
6,65
7,96
8,120
9,63
Valor,Contagem
0,59
1,55
2,36
3,101
4,48
5,69
6,169
7,62
8,146
9,51
Valor,Contagem
0,46
1,81
2,92
3,103
4,84
5,89
6,78
7,94
8,29
9,100
Valor,Contagem
0,61
1,95
2,55
3,75
4,41
5,112
6,32
7,82
8,119
9,124
Valor,Contagem
0,35
1,109
2,90
3,88
4,60
5,78
6,70
7,69
8,110
9,86
Valor,Contagem
0,100
1,109
2,16
3,74
4,95
5,43
6,82
7,28
8,100
9,149
Valor,Contagem
0,32
1,74
2,135
3,52
4,40
5,80
6,70
7,84
8,103
9,126
Valor,Contagem
0,61
1,128
2,69
3,71
4,83
5,73
6,113
7,59
8,91
9,48
Valor,Contagem
0,66
1,46
2,114
3,109
4,64
5,116
6,68
7,72
8,88
9,53
Valor,Contagem
0,78
1,70
2,47
3,34
4,76
5,125
6,88
7,130
8,73
9,74
Valor,Contagem
0,54
1,140
2,37
3,81
4,133
5,79
6,94
7,24
8,96
9,58
Valor,Contagem
0,87
1,39
2,212
3,109
4,20
5,107
6,40
7,50
8,88
9,44
Valor,Contagem
0,53
1,77
2,60
3,79
4,70
5,139
6,68
7,96
8,94
9,60
Valor,Contagem
0,133
1,72
2,16
3,100
4,112
5,128
6,64
7,43
8,36
9,92
Valor,Contagem
0,43
1,140
2,50
3,116
4,73
5,93
6,107
7,112
8,21
9,40
Valor,Contagem
0,53
1,78
2,164
3,48
4,92
5,58
6,76
7,48
8,96
9,84
Valor,Contagem
0,58
1,158
2,48
3,144
4,48
5,28
6,112
7,63
8,112
9,25
Valor,Contagem
0,60
1,129
2,90
3,42
4,192
5,29
6,80
7,63
8,76
9,36
Valor,Contagem
0,140
1,73
2,44
3,71
4,45
5,124
6,36
7,145
8,57
9,61
Valor,Contagem
0,55
1,62
2,80
3,87
4,128
5,94
6,43
7,52
8,74
9,123
Valor,Contagem
0,54
1,67
2,52
3,144
4,42
5,119
6,47
7,153
8,57
9,61
Valor,Contagem
0,88
1,73
2,72
3,54
4,115
5,116
6,51
7,88
8,77
9,61
Valor,Contagem
0,115
1,70
2,80
3,31
4,111
5,60
6,103
7,74
8,72
9,80
Valor,Contagem
0,63
1,52
2,84
3,81
4,52
5,136
6,96
7,46
8,65
9,120
Valor,Contagem
0,92
1,55
2,56
3,108
4,108
5,124
6,27
7,35
8,114
9,79
Valor,Contagem
0,24
1,172
2,58
3,85
4,64
5,98
6,70
7,125
8,53
9,47
Valor,Contagem
0,98
1,66
2,82
3,85
4,50
5,70
6,120
7,49
8,124
9,52
Valor,Contagem
0,116
1,36
2,76
3,45
4,100
5,72
6,63
7,88
8,44
9,156
Valor,Contagem
0,111
1,61
2,83
3,75
4,68
5,60
6,94
7,55
8,93
