Valor,Contagem
0,46
1,12
4,439
9,302
Valor,Contagem
0,153
1,165
3,441
5,36
8,2
Valor,Contagem
1,81
3,12
4,11
5,19
6,2
7,672
Valor,Contagem
1,22
2,7
4,430
6,40
9,300
Valor,Contagem
0,789
2,7
4,2
Valor,Contagem
0,3
2,766
7,27
9,2
Valor,Contagem
2,370
6,429
Valor,Contagem
1,4
4,795
Valor,Contagem
1,4
4,5
5,23
6,71
7,696
Valor,Contagem
2,420
3,4
7,281
8,92
Valor,Contagem
0,1
3,145
8,460
9,192
Valor,Contagem
0,24
1,29
2,745
Valor,Contagem
0,438
2,231
5,2
6,127
Valor,Contagem
2,30
4,740
5,29
Valor,Contagem
0,388
3,4
4,225
5,50
7,132
Valor,Contagem
1,358
3,66
5,142
6,92
7,4
8,135
Valor,Contagem
0,2
1,717
2,33
3,4
6,29
8,12
Valor,Contagem
1,620
6,180
Valor,Contagem
1,16
2,147
3,49
4,132
6,244
7,45
8,20
9,142
Valor,Contagem
2,425
3,8
7,366
Valor,Contagem
1,485
3,5
5,82
9,226
Valor,Contagem
1,1
2,150
3,4
4,192
5,173
7,13
8,264
Valor,Contagem
0,4
2,706
5,1
6,62
9,24
Valor,Contagem
0,58
1,47
3,107
6,4
7,4
8,577
Valor,Contagem
1,2
5,128
6,669
Valor,Contagem
1,216
5,553
9,30
Valor,Contagem
1,261
7,536
9,2
Valor,Contagem
0,11
1,88
5,8
6,12
7,403
8,241
9,34
Valor,Contagem
1,29
5,683
7,1
8,85
Valor,Contagem
0,104
3,111
4,460
6,44
7,80
Valor,Contagem
6,96
7,647
9,56
Valor,Contagem
1,637
2,148
4,4
6,1
7,8
Valor,Contagem
0,127
2,503
3,166
6,1
Valor,Contagem
0,365
3,124
5,19
6,237
8,53
Valor,Contagem
0,24
1,701
2,4
4,69
Valor,Contagem
0,391
5,288
6,69
7,2
8,32
9,16
Valor,Contagem
0,320
2,73
3,4
4,1
6,60
7,282
9,56
Valor,Contagem
4,22
7,360
8,123
9,292
Valor,Contagem
3,791
6,6
9,1
Valor,Contagem
2,3
4,5
5,173
6,495
7,1
8,48
9,72
Valor,Contagem
1,760
5,30
7,4
8,4
Valor,Contagem
0,263
2,12
5,12
8,484
9,28
Valor,Contagem
1,31
6,239
7,147
8,382
Valor,Contagem
0,64
1,724
3,8
8,1
Valor,Contagem
2,96
3,369
5,3
6,18
8,64
9,247
Valor,Contagem
5,584
9,215
Valor,Contagem
0,128
4,5
5,533
7,20
8,41
9,69
Valor,Contagem
6,799
Valor,Contagem
0,16
1,121
2,21
3,334
6,62
7,242
9,1
Valor,Contagem
9,798
Valor,Contagem
1,25
2,60
7,244
8,470
Valor,Contagem
0,113
1,1
2,106
4,376
6,1
7,47
9,153
Valor,Contagem
0,13
3,392
4,206
8,188
Valor,Contagem
0,220
5,579
Valor,Contagem
5,676
6,57
8,65
Valor,Contagem
0,1
1,383
7,59
8,347
9,8
Valor,Contagem
4,35
6,214
8,550
Valor,Contagem
1,551
2,3
5,152
7,72
9,20
Valor,Contagem
0,96
6,408
8,294
Valor,Contagem
0,6
2,36
3,92
5,44
8,558
9,60
Valor,Contagem
0,560
3,20
4,2
6,207
7,9
Valor,Contagem
3,145
5,296
7,280
8,3
9,74
Valor,Contagem
0,4
4,748
5,46
Valor,Contagem
0,2
1,65
2,158
3,2
4,52
5,6
7,452
9,60
Valor,Contagem
0,36
1,44
2,35
3,22
5,460
9,200
Valor,Contagem
2,214
4,330
6,218
7,29
8,7
Valor,Contagem
1,62
3,359
7,86
8,290
Valor,Contagem
0,220
3,329
5,174
7,17
8,10
9,46
Valor,Contagem
0,4
1,6
2,1
4,530
6,9
7,34
8,213
Valor,Contagem
0,357
1,183
2,168
6,87
9,3
Valor,Contagem
4,198
8,601
Valor,Contagem
0,112
2,12
3,12
7,119
8,7
9,534
Valor,Contagem
2,246
5,121
6,8
9,424
Valor,Contagem
0,69
2,13
4,444
6,223
7,49
Valor,Contagem
0,139
1,461
2,8
4,72
5,95
8,24
Valor,Contagem
0,205
2,118
5,19
6,456
Valor,Contagem
0,7
2,4
7,19
8,312
9,457
Valor,Contagem
2,4
3,2
6,708
7,85
Valor,Contagem
0,91
2,644
3,7
4,28
9,29
Valor,Contagem
0,1
1,9
8,785
9,3
Valor,Contagem
2,30
3,144
4,444
5,122
7,58
Valor,Contagem
1,143
3,1
4,21
7,8
8,31
9,594
Valor,Contagem
0,14
3,150
5,2
7,625
8,6
Valor,Contagem
1,40
3,45
5,568
6,93
8,1
9,49
Valor,Contagem
1,2
3,32
5,736
6,28
Valor,Contagem
4,4
7,698
8,61
9,35
Valor,Contagem
0,122
3,450
4,4
5,112
7,47
8,61
Valor,Contagem
2,374
3,56
7,369
Valor,Contagem
0,148
1,54
3,96
4,7
6,144
8,88
9,260
Valor,Contagem
0,6
3,4
4,512
5,137
6,2
7,5
8,132
Valor,Contagem
1,45
2,28
3,385
7,340
Valor,Contagem
0,3
1,9
2,1
3,226
4,436
5,76
8,46
Valor,Contagem
1,1
2,30
8,546
9,221
Valor,Contagem
1,6
2,340
3,164
4,65
5,179
6,10
8,33
Valor,Contagem
4,285
5,44
6,464
7,1
8,2
Valor,Contagem
1,10
2,685
3,1
4,3
5,55
7,3
9,40
Valor,Contagem
0,8
2,375
3,29
4,4
5,48
8,312
9,20
Valor,Contagem
2,582
3,8
4,20
7,188
Valor,Contagem
0,28
1,534
2,4
4,6
6,81
7,139
8,4
Valor,Contagem
2,148
3,327
8,324
Valor,Contagem
0,8
3,119
7,467
8,36
9,168
Valor,Contagem
1,3
2,208
4,2
6,551
7,35
Valor,Contagem
0,724
2,4
5,32
9,37
Valor,Contagem
0,10
1,4
4,420
5,69
6,174
7,2
8,8
9,108
Valor,Contagem
7,4
9,795
Valor,Contagem
2,313
3,142
5,90
6,90
8,92
9,69
Valor,Contagem
0,38
1,425
2,73
3,19
4,223
7,16
9,3
Valor,Contagem
1,244
2,524
6,22
7,8
Valor,Contagem
0,7
1,1
5,178
6,63
7,1
9,548
Valor,Contagem
0,67
2,679
5,47
8,6
Valor,Contagem
1,516
2,7
3,36
4,1
9,237
Valor,Contagem
1,99
4,27
7,1
8,461
9,210
Valor,Contagem
1,427
3,50
5,301
8,15
9,5
Valor,Contagem
2,698
3,26
4,73
Valor,Contagem
0,124
2,70
4,320
6,247
7,12
9,26
Valor,Contagem
0,88
1,315
2,374
5,1
7,20
Valor,Contagem
1,81
3,141
5,228
8,111
9,236
Valor,Contagem
0,46
3,733
5,18
8,1
Valor,Contagem
1,1
5,28
6,177
9,592
Valor,Contagem
0,272
1,8
3,317
4,1
5,184
9,15
Valor,Contagem
2,311
5,3
6,10
7,56
8,411
9,8
Valor,Contagem
0,14
2,221
5,16
6,173
8,320
9,54
Valor,Contagem
1,58
3,142
6,12
7,6
8,38
9,542
Valor,Contagem
1,580
4,58
5,9
8,151
Valor,Contagem
0,69
3,16
4,213
5,497
8,3
Valor,Contagem
1,296
2,67
5,36
6,34
7,12
9,353
Valor,Contagem
0,188
1,192
3,338
8,78
9,2
Valor,Contagem
3,30
6,559
9,210
Valor,Contagem
2,776
3,2
6,13
9,8
Valor,Contagem
3,211
5,51
6,418
8,119
Valor,Contagem
0,81
1,24
3,596
4,35
9,61
Valor,Contagem
0,8
1,28
2,134
4,626
7,2
Valor,Contagem
1,428
3,113
4,42
6,204
9,11
Valor,Contagem
0,12
1,24
2,8
7,714
8,39
Valor,Contagem
0,496
4,211
6,1
7,1
8,40
9,48
Valor,Contagem
6,5
7,12
9,780
Valor,Contagem
3,10
4,3
6,226
7,559
Valor,Contagem
0,45
1,738
4,1
6,9
9,4
Valor,Contagem
2,160
4,2
5,3
6,223
7,28
8,382
Valor,Contagem
2,412
3,372
6,13
Valor,Contagem
3,5
4,728
7,60
8,4
Valor,Contagem
0,22
4,572
6,7
8,155
9,43
Valor,Contagem
2,530
5,29
6,9
8,229
Valor,Contagem
1,136
6,2
8,660
Valor,Contagem
7,48
8,742
9,9
Valor,Contagem
1,4
4,4
6,788
7,1
Valor,Contagem
1,3
4,780
6,6
8,9
Valor,Contagem
0,63
1,730
7,6
Valor,Contagem
1,112
4,282
6,22
7,379
8,2
Valor,Contagem
0,216
3,304
4,163
5,76
6,5
7,20
9,12
Valor,Contagem
1,246
6,356
9,196
Valor,Contagem
1,209
3,2
8,300
9,287
Valor,Contagem
0,85
1,59
2,232
3,163
4,59
7,198
9,2
Valor,Contagem
5,126
6,55
8,255
9,362
Valor,Contagem
1,1
3,4
4,268
6,524
Valor,Contagem
0,28
2,248
3,44
4,54
5,37
6,352
8,16
9,16
Valor,Contagem
0,17
1,440
8,341
Valor,Contagem
3,8
5,46
6,740
8,1
9,2
Valor,Contagem
0,11
1,1
2,2
3,506
5,89
6,104
7,72
9,11
Valor,Contagem
0,47
5,42
6,45
7,595
8,69
Valor,Contagem
0,183
3,1
5,25
7,318
8,270
Valor,Contagem
1,7
7,1
9,791
Valor,Contagem
0,486
1,30
4,3
7,280
Valor,Contagem
2,426
5,182
7,190
Valor,Contagem
1,18
4,79
6,4
7,248
8,369
9,80
Valor,Contagem
0,22
1,667
2,12
3,50
6,12
7,35
Valor,Contagem
0,660
3,1
4,80
5,9
6,4
9,43
Valor,Contagem
2,2
3,580
4,6
5,43
