
0,268
1,32
2,79
3,23
4,20
5,8
6,128
7,44
8,32
9,160

0,108
1,17
2,93
3,41
4,83
5,51
6,72
7,44
8,113
9,174

0,98
1,153
2,62
3,102
4,29
5,86
6,36
7,115
8,70
9,45

0,51
1,157
2,111
3,147
4,60
5,23
6,20
7,112
8,102
9,14

0,36
1,153
2,92
3,36
4,45
5,56
6,116
7,41
8,66
9,155

0,23
1,52
2,146
3,55
4,20
5,100
6,241
7,66
8,63
9,32

0,31
1,139
2,35
3,158
4,30
5,15
6,66
7,51
8,52
9,220

0,3
1,43
2,72
3,57
4,202
5,78
6,72
7,112
8,95
9,63

0,188
1,90
2,164
3,76
4,70
5,82
6,17
7,20
8,76
9,13

0,86
1,201
2,91
3,45
4,43
5,9
6,167
7,42
8,48
9,64

0,76
1,52
2,61
3,60
4,68
5,20
6,104
7,200
8,72
9,83

0,173
1,140
2,99
3,4
4,111
5,25
6,28
7,76
8,78
9,61

0,91
1,156
2,63
3,25
4,68
5,9
6,16
7,103
8,144
9,122

0,42
1,92
2,10
3,192
4,140
5,76
6,3
7,50
8,168
9,24

0,15
1,24
2,116
3,51
4,60
5,45
6,35
7,152
8,149
9,151

0,241
1,48
2,70
3,81
4,30
5,158
6,19
7,43
8,19
9,87

0,57
1,48
2,66
3,132
4,27
5,95
6,60
7,69
8,154
9,89

0,244
1,39
2,36
3,87
4,77
5,7
6,148
7,67
8,19
9,72

0,81
1,15
2,42
3,18
4,48
5,154
6,98
7,13
8,223
9,104

0,228
1,32
2,61
3,66
4,43
5,35
6,75
7,195
8,40
9,21

0,58
1,93
2,27
3,209
4,23
5,80
6,24
7,238
8,36
9,8

0,18
1,92
2,132
3,124
4,40
5,134
6,115
7,27
8,54
9,62

0,53
1,105
2,26
3,188
4,83
5,8
6,75
7,73
8,38
9,147

0,60
1,50
2,8
3,84
4,40
5,189
6,149
7,84
8,62
9,69

0,51
1,74
2,142
3,77
4,33
5,110
6,30
7,106
8,100
9,72

0,193
1,58
2,191
3,128
4,46
5,11
6,28
7,44
8,24
9,74

0,183
1,64
2,46
3,95
4,132
5,78
6,33
7,28
8,119
9,19

0,186
1,14
2,96
3,106
4,56
5,10
6,104
7,128
8,16
9,80

0,25
1,114
2,84
3,30
4,119
5,71
6,50
7,91
8,122
9,91

0,72
1,33
2,95
3,127
4,4
5,248
6,47
7,15
8,107
9,50

0,143
1,62
2,64
3,111
4,82
5,128
6,37
7,24
8,85
9,61

0,13
1,75
2,139
3,25
4,128
5,115
6,133
7,27
8,71
9,70

0,63
1,29
2,100
3,140
4,72
5,107
6,164
7,19
8,51
9,50

0,4
1,13
2,150
3,120
4,59
5,16
6,190
7,131
8,43
9,70

0,171
1,111
2,19
3,37
4,24
5,11
6,69
7,120
8,10
9,225

0,122
1,130
2,18
3,127
4,60
5,53
6,59
7,144
8,54
9,29

0,17
1,63
2,132
3,3
4,118
5,78
6,97
7,146
8,16
9,125

0,56
1,129
2,92
3,71
4,101
5,63
6,84
7,27
8,150
9,24

0,8
1,219
2,112
3,136
4,14
5,77
6,46
7,33
8,50
9,100

0,63
1,94
2,66
3,61
4,129
5,20
6,126
7,64
8,80
9,92

0,148
1,143
2,48
3,112
4,49
5,45
6,48
7,59
8,140
9,4

0,48
1,76
2,35
3,100
4,71
5,40
6,148
7,60
8,73
9,146

0,137
1,62
2,106
3,123
4,171
5,16
6,20
7,103
8,40
9,20

0,98
1,106
2,60
3,104
4,19
5,86
6,104
7,97
8,72
9,51

0,48
1,49
2,66
3,166
4,96
5,161
6,76
7,60
8,59
9,16

0,62
1,42
2,10
3,67
4,120
5,210
6,32
7,156
8,45
9,52

0,127
1,29
2,51
3,56
4,32
5,70
6,131
7,40
8,32
9,229

0,15
1,45
2,54
3,44
4,41
5,133
6,9
7,210
8,139
9,105

0,64
1,59
2,40
3,45
4,48
5,236
6,122
7,54
8,54
9,74

0,50
1,30
2,73
3,19
4,195
5,30
6,190
7,48
8,84
9,77

0,54
1,133
2,36
3,56
4,135
5,96
6,48
7,119
8,84
9,36

0,100
1,147
2,93
3,65
4,67
5,74
6,92
7,31
8,98
9,30

0,92
1,35
2,108
3,46
4,43
5,155
6,192
7,77
8,15
9,32

0,58
1,33
2,63
3,72
4,72
5,44
6,193
7,182
8,50
9,28

0,88
1,44
2,130
3,40
4,158
5,67
6,74
7,32
8,120
9,44

0,132
1,77
2,111
3,26
4,16
5,55
6,109
7,84
8,140
9,46

0,52
1,87
2,156
3,33
4,31
5,211
6,69
7,82
8,30
9,45

0,79
1,40
2,125
3,196
4,76
5,99
6,33
7,67
8,47
9,34

0,28
1,28
2,46
3,207
4,7
5,69
6,165
7,93
8,91
9,63

