Valor,Contagem
0,63
1,36
2,153
3,65
4,24
5,120
6,86
7,41
8,76
9,132
Valor,Contagem
0,14
1,80
2,141
3,51
4,36
5,170
6,43
7,115
8,84
9,63
Valor,Contagem
0,131
1,56
2,36
3,173
4,2
5,30
6,18
7,151
8,33
9,165
Valor,Contagem
0,10
1,100
2,35
3,137
4,167
5,84
6,24
7,71
8,132
9,37
Valor,Contagem
0,38
1,168
2,32
3,17
4,108
5,150
6,25
7,164
8,56
9,38
Valor,Contagem
0,188
1,56
2,173
3,43
4,83
5,24
6,67
7,117
8,4
9,41
Valor,Contagem
0,56
1,34
2,124
3,21
4,99
5,147
6,75
7,40
8,138
9,63
Valor,Contagem
0,102
1,46
2,115
3,112
4,31
5,52
6,40
7,125
8,111
9,62
Valor,Contagem
0,144
1,58
2,158
3,44
4,82
5,59
6,51
7,54
8,123
9,24
Valor,Contagem
0,79
1,103
2,199
3,36
4,156
5,23
6,66
7,52
8,20
9,62
Valor,Contagem
0,110
1,24
2,117
3,84
4,92
5,52
6,78
7,115
8,120
9,4
Valor,Contagem
0,164
1,18
2,57
3,50
4,17
5,52
6,83
7,81
8,164
9,109
Valor,Contagem
0,43
1,50
2,42
3,109
4,60
5,170
6,57
7,45
8,108
9,112
Valor,Contagem
0,90
1,84
2,100
3,83
4,116
5,91
6,71
7,80
8,44
9,36
Valor,Contagem
0,80
1,24
2,188
3,158
4,30
5,15
6,127
7,60
8,92
9,23
Valor,Contagem
0,64
1,149
2,101
3,17
4,176
5,62
6,39
7,51
8,80
9,57
Valor,Contagem
0,106
1,105
2,41
3,36
4,203
5,61
6,93
7,30
8,12
9,108
Valor,Contagem
0,155
1,43
2,34
3,48
4,72
5,78
6,136
7,132
8,53
9,45
Valor,Contagem
0,124
1,65
2,19
3,77
4,48
5,84
6,48
7,61
8,100
9,170
Valor,Contagem
0,13
1,22
2,45
3,121
4,52
5,108
6,224
7,64
8,70
9,76
Valor,Contagem
0,102
1,101
2,120
3,62
4,51
5,69
6,58
7,40
8,98
9,94
Valor,Contagem
0,156
1,4
2,144
3,83
4,68
5,96
6,81
7,152
8,6
9,4
Valor,Contagem
0,244
1,50
2,54
3,47
4,57
5,55
6,36
7,23
8,66
9,164
Valor,Contagem
0,174
1,148
2,73
3,23
4,15
5,12
6,102
7,96
8,58
9,96
Valor,Contagem
0,188
1,192
2,97
3,20
4,22
5,46
6,53
7,25
8,77
9,76
Valor,Contagem
0,110
1,54
2,16
3,133
4,77
5,126
6,119
7,107
8,3
9,52
Valor,Contagem
0,17
1,34
2,66
3,44
4,57
5,104
6,69
7,78
8,276
9,50
Valor,Contagem
0,31
1,86
2,92
3,44
4,73
5,115
6,164
7,57
8,80
9,53
Valor,Contagem
0,33
1,116
2,50
3,84
4,49
5,29
6,224
7,48
8,52
9,112
Valor,Contagem
0,48
1,96
2,63
3,109
4,44
5,68
6,29
7,127
8,164
9,48
Valor,Contagem
0,140
1,73
2,44
3,145
4,76
5,9
6,45
7,27
8,13
9,222
Valor,Contagem
0,160
1,150
2,128
3,37
4,2
5,27
6,83
7,124
8,41
9,44
Valor,Contagem
0,68
1,125
2,112
3,99
4,79
5,93
6,55
7,19
8,64
9,82
Valor,Contagem
0,56
1,146
2,58
3,30
4,56
5,57
6,89
7,58
8,111
9,135
Valor,Contagem
0,113
1,33
2,50
3,44
4,184
5,135
6,16
7,24
8,9
9,187
Valor,Contagem
0,48
1,34
2,74
3,84
4,172
5,83
6,127
7,49
8,107
9,17
Valor,Contagem
0,31
1,34
2,23
3,231
4,166
5,60
6,21
7,26
8,140
9,64
Valor,Contagem
0,37
1,30
2,184
3,41
4,76
5,140
6,85
7,112
8,68
9,22
Valor,Contagem
0,115
1,38
2,30
3,92
4,50
5,88
6,45
7,150
8,25
9,162
Valor,Contagem
0,37
1,212
2,82
3,52
4,30
5,173
6,74
7,42
8,83
9,11
Valor,Contagem
0,80
1,95
2,91
3,92
4,28
5,44
6,40
7,168
8,34
9,125
Valor,Contagem
0,269
1,89
2,43
3,50
4,94
5,8
6,39
7,144
8,33
9,27
Valor,Contagem
0,49
1,58
2,7
3,67
4,240
5,103
6,41
7,28
8,125
9,77
Valor,Contagem
0,34
1,68
2,154
3,35
4,73
5,52
6,89
7,143
8,56
9,92
Valor,Contagem
0,46
1,28
2,61
3,50
4,64
5,41
6,16
7,78
8,143
9,269
Valor,Contagem
0,113
1,82
2,80
3,57
4,84
5,64
6,49
7,66
8,152
9,48
Valor,Contagem
0,126
1,62
2,25
3,101
4,70
5,88
6,98
7,119
8,58
9,48
Valor,Contagem
0,67
1,28
2,55
3,30
4,72
5,77
6,208
7,98
8,100
9,60
Valor,Contagem
0,8
1,83
2,104
3,182
4,58
5,86
6,79
7,44
8,56
9,96
Valor,Contagem
0,59
1,152
2,158
3,30
4,11
5,105
6,48
7,134
8,81
9,19
Valor,Contagem
0,101
1,26
2,90
3,180
4,44
5,164
6,39
7,37
8,24
9,91
Valor,Contagem
0,20
1,105
2,12
3,50
4,64
5,127
6,44
7,136
8,160
9,78
Valor,Contagem
0,13
1,185
2,128
3,114
4,20
5,148
6,18
7,99
8,36
9,34
Valor,Contagem
0,111
1,27
2,92
3,26
4,123
5,159
6,41
7,80
8,44
9,94
Valor,Contagem
0,132
1,168
2,94
3,53
4,30
5,51
6,26
7,120
8,4
9,118
Valor,Contagem
0,84
1,137
2,32
3,96
4,40
5,189
6,43
7,103
8,17
9,55
Valor,Contagem
0,168
1,36
2,18
3,64
4,41
5,1
6,64
7,148
8,219
9,36
Valor,Contagem
0,14
1,185
2,61
3,30
4,24
5,120
6,136
7,72
8,80
9,75
Valor,Contagem
0,35
1,136
2,177
3,64
4,43
5,8
6,24
7,96
8,65
9,148
Valor,Contagem
0,135
1,9
2,20
3,12
4,139
5,55
6,30
7,75
8,171
9,151
Valor,Contagem
0,13
1,121
2,140
3,127
4,48
5,76
6,32
7,88
8,89
9,61
Valor,Contagem
0,29
1,127
2,115
3,134
4,73
5,13
6,20
7,130
8,42
9,113
Valor,Contagem
0,141
1,44
2,13
3,44
4,200
5,24
6,150
7,116
8,12
9,52
Valor,Contagem
0,81
1,48
2,40
3,52
4,75
5,120
6,185
7,24
8,86
9,86
Valor,Contagem
0,128
1,52
2,60
3,96
4,68
5,117
6,56
7,56
8,36
9,127
Valor,Contagem
0,228
1,78
2,92
3,73
4,68
5,49
6,36
7,39
8,100
9,33
Valor,Contagem
0,76
1,28
2,104
3,73
4,26
5,119
6,39
7,97
8,185
9,50
Valor,Contagem
0,69
1,81
2,115
3,124
4,25
5,82
6,43
7,201
8,20
9,36
Valor,Contagem
0,80
1,25
2,33
3,87
4,89
5,216
6,34
7,71
8,139
9,22
Valor,Contagem
0,95
1,75
2,52
3,148
4,75
5,48
6,85
7,56
8,84
9,78
Valor,Contagem
0,66
1,43
2,89
3,19
4,64
5,17
6,62
7,208
8,81
9,147
Valor,Contagem
0,11
1,65
2,239
3,126
4,22
5,37
6,53
7,79
8,50
9,114
Valor,Contagem
0,47
1,220
2,88
3,112
4,24
5,12
6,33
7,61
8,112
9,86
Valor,Contagem
0,74
1,33
2,43
3,53
4,101
5,49
6,88
7,186
8,142
9,26
Valor,Contagem
0,77
1,50
2,80
3,109
4,118
5,34
6,144
7,60
8,20
9,104
Valor,Contagem
0,161
1,68
2,220
3,38
4,19
5,85
6,28
7,54
8,58
9,64
Valor,Contagem
0,225
1,83
2,98
3,8
4,72
5,45
6,97
7,7
8,76
9,84
Valor,Contagem
0,34
1,38
2,39
3,89
4,132
5,73
6,125
7,33
8,140
9,92
Valor,Contagem
0,63
1,134
2,32
3,96
4,73
5,40
6,72
7,16
8,196
9,74
Valor,Contagem
0,28
1,50
2,49
3,80
4,6
5,204
6,58
7,25
8,123
9,173
Valor,Contagem
0,60
1,14
2,79
3,13
4,59
5,87
6,50
7,164
8,134
9,136
Valor,Contagem
0,80
1,88
2,118
3,31
4,18
5,110
6,150
7,116
8,25
9,60
Valor,Contagem
0,176
1,46
2,113
3,173
4,82
5,65
6,13
7,54
8,26
9,47
Valor,Contagem
0,76
1,85
2,25
3,76
4,28
5,20
6,35
7,120
8,257
9,73
Valor,Contagem
0,61
1,54
2,127
3,25
4,256
5,15
6,52
7,57
8,82
9,68
Valor,Contagem
0,86
1,127
2,10
3,36
4,48
5,76
6,19
7,98
8,68
9,228
Valor,Contagem
0,290
1,56
2,20
3,4
4,54
5,52
6,128
7,129
8,47
9,15
Valor,Contagem
0,79
1,38
2,41
3,88
4,88
5,20
6,308
7,43
8,77
9,13
Valor,Contagem
0,40
1,120
2,53
3,68
4,80
5,68
6,203
7,94
8,33
9,36
Valor,Contagem
0,10
1,97
2,274
3,104
4,10
5,65
6,51
7,96
8,84
9,5
Valor,Contagem
0,147
1,42
2,127
3,124
4,56
5,46
6,44
7,5
8,126
9,80
Valor,Contagem
0,144
1,49
2,26
3,16
4,34
5,103
6,76
7,64
8,217
9,68
Valor,Contagem
0,71
1,93
2,52
3,68
4,75
5,63
6,68
7,111
8,124
9,72
Valor,Contagem
0,87
1,55
2,145
3,37
4,17
5,28
6,36
7,256
8,73
9,61
Valor,Contagem
0,48
1,103
2,55
3,42
4,46
5,205
6,24
7,33
8,92
9,148
Valor,Contagem
0,71
1,46
2,64
3,20
4,99
5,96
6,100
7,39
8,181
9,80
Valor,Contagem
0,20
1,104
2,62
3,148
4,12
5,22
6,251
7,39
8,55
9,84
Valor,Contagem
0,262
1,100
2,4
3,56
4,33
5,81
6,85
7,75
8,60
9,41
Valor,Contagem
0,43
1,46
2,22
3,1
4,20
5,119
6,78
7,100
8,133
9,233
Valor,Contagem
0,109
1,184
2,29
3,14
4,87
5,132
6,77
7,25
8,17
9,120
Valor,Contagem
0,121
1,70
2,46
3,68
4,72
5,78
6,65
7,165
8,40
9,70
Valor,Contagem
0,118
1,74
2,33
3,70
4,111
5,94
6,71
7,40
8,185
Valor,Contagem
0,191
1,24
2,72
3,16
4,17
5,226
6,121
7,36
8,58
9,35
Valor,Contagem
0,10
1,31
2,116
3,96
4,94
5,61
6,46
7,111
8,137
9,93
Valor,Contagem
0,51
1,95
2,184
3,17
4,125
5,92
6,78
7,16
8,101
9,36
Valor,Contagem
0,21
1,36
2,36
3,80
4,179
5,27
6,139
7,48
8,100
9,130
Valor,Contagem
0,140
1,15
2,44
3,204
4,30
5,96
6,54
7,91
8,72
9,51
Valor,Contagem
0,45
1,17
2,156
3,59
4,162
5,26
6,103
7,125
8,82
9,20
Valor,Contagem
0,40
1,100
2,36
3,64
4,190
5,32
6,118
7,33
8,176
9,8
Valor,Contagem
0,20
1,40
2,39
3,248
4,40
5,54
6,120
7,76
8,114
9,46
Valor,Contagem
0,125
1,19
2,28
3,59
4,35
5,169
6,55
7,62
8,140
9,104
Valor,Contagem
0,96
1,67
2,59
3,68
4,27
5,144
6,129
7,60
8,68
9,78
Valor,Contagem
0,11
1,132
2,176
3,89
4,94
5,7
6,76
7,90
8,53
9,68
Valor,Contagem
0,80
1,41
2,101
3,51
4,82
5,16
6,84
7,184
8,88
9,69
Valor,Contagem
0,104
1,46
2,60
3,42
4,61
5,200
6,176
7,76
8,15
9,16
Valor,Contagem
0,69
1,78
2,112
3,80
4,90
5,80
6,47
7,30
8,113
9,97
Valor,Contagem
0,36
1,213
2,32
3,91
4,96
5,131
6,46
7,34
8,81
9,36
Valor,Contagem
0,40
1,64
2,218
3,48
4,19
5,68
6,29
7,31
8,170
9,111
Valor,Contagem
0,206
1,72
2,98
3,129
4,45
5,51
6,61
7,86
8,20
9,28
Valor,Contagem
0,47
1,115
2,83
3,77
4,8
5,65
6,57
7,104
8,189
9,50
Valor,Contagem
0,55
1,23
2,28
3,93
4,71
5,187
6,57
7,121
8,64
9,96
Valor,Contagem
0,129
1,70
2,70
3,92
4,132
5,60
6,153
7,73
8,8
9,8
Valor,Contagem
0,49
1,33
2,162
3,87
4,69
5,100
6,26
7,99
8,29
9,142
Valor,Contagem
0,75
1,80
2,189
3,12
4,74
5,12
6,103
7,99
8,56
9,96
Valor,Contagem
0,45
1,21
2,29
3,14
4,204
5,10
6,65
7,154
8,240
9,13
Valor,Contagem
0,61
1,52
2,188
3,32
4,21
5,67
6,56
7,114
8,175
9,29
Valor,Contagem
0,118
1,219
2,64
3,84
4,53
5,49
6,14
7,72
8,76
9,47
Valor,Contagem
0,100
1,84
2,4
3,66
4,93
5,100
6,72
7,188
8,28
9,61
Valor,Contagem
0,20
1,112
2,80
3,14
4,65
5,144
6,143
7,36
8,107
9,76
Valor,Contagem
0,95
1,146
2,56
3,45
4,80
5,48
6,32
7,128
8,96
9,69
Valor,Contagem
0,70
1,67
2,78
3,127
4,6
5,61
6,130
7,28
8,203
9,26
Valor,Contagem
0,71
1,191
2,12
3,8
4,64
5,223
6,67
7,14
8,104
9,44
Valor,Contagem
0,72
1,155
2,51
3,84
4,2
5,140
6,44
7,46
8,99
9,104
Valor,Contagem
0,220
1,88
2,93
3,12
4,185
5,35
6,34
7,41
8,23
9,64
Valor,Contagem
0,27
1,30
2,112
3,81
4,124
5,78
6,89
7,94
8,85
9,76
Valor,Contagem
0,145
1,84
2,152
3,11
4,75
5,76
6,47
7,54
8,100
9,53
Valor,Contagem
0,48
1,29
2,63
3,121
4,111
5,41
6,76
7,38
8,46
9,223
Valor,Contagem
0,132
1,20
2,72
3,134
4,60
5,84
6,18
7,7
8,120
9,149
Valor,Contagem
0,72
1,52
2,179
3,10
4,33
5,34
6,64
7,106
8,200
9,46
Valor,Contagem
0,63
1,244
