
0,129
1,68
2,68
3,63
4,72
5,190
6,35
7,33
8,80
9,59

0,66
1,85
2,57
3,104
4,106
5,57
6,97
7,68
8,39
9,116

0,142
1,87
2,84
3,83
4,40
5,57
6,78
7,102
8,66
9,57

0,148
1,135
2,92
3,93
4,57
5,54
6,44
7,63
8,33
9,78

0,84
1,50
2,53
3,69
4,98
5,155
6,57
7,66
8,115
9,48

0,58
1,52
2,68
3,57
4,88
5,35
6,74
7,65
8,173
9,124

0,92
1,67
2,66
3,41
4,86
5,72
6,65
7,88
8,109
9,110

0,115
1,129
2,78
3,45
4,112
5,49
6,50
7,87
8,94
9,36

0,97
1,113
2,88
3,53
4,70
5,55
6,82
7,49
8,78
9,111

0,56
1,127
2,133
3,72
4,52
5,122
6,36
7,24
8,97
9,76

0,64
1,72
2,55
3,90
4,144
5,31
6,90
7,75
8,55
9,120

0,81
1,84
2,68
3,65
4,44
5,47
6,101
7,107
8,100
9,99

0,48
1,64
2,91
3,107
4,80
5,79
6,105
7,42
8,87
9,93

0,57
1,96
2,92
3,76
4,80
5,95
6,60
7,136
8,38
9,65

0,72
1,59
2,142
3,116
4,84
5,100
6,44
7,64
8,48
9,65

0,122
1,66
2,180
3,36
4,67
5,56
6,96
7,80
8,40
9,52

0,50
1,56
2,54
3,70
4,107
5,135
6,103
7,69
8,70
9,82

0,68
1,92
2,64
3,84
4,119
5,96
6,62
7,56
8,36
9,120

0,71
1,80
2,90
3,94
4,32
5,76
6,73
7,98
8,76
9,105

0,87
1,60
2,84
3,62
4,45
5,110
6,80
7,92
8,117
9,59

0,40
1,125
2,144
3,100
4,19
5,49
6,45
7,129
8,108
9,36

0,92
1,87
2,73
3,84
4,80
5,93
6,47
7,61
8,116
9,62

0,52
1,52
2,150
3,64
4,52
5,112
6,132
7,24
8,76
9,80

0,88
1,94
2,156
3,59
4,29
5,137
6,93
7,64
8,31
9,44

0,136
1,80
2,106
3,82
4,83
5,76
6,37
7,71
8,63
9,63

0,84
1,96
2,97
3,77
4,36
5,99
6,71
7,86
8,70
9,80

0,134
1,48
2,61
3,77
4,123
5,57
6,77
7,62
8,84
9,72

0,40
1,99
2,88
3,109
4,140
5,65
6,28
7,38
8,61
9,129

0,24
1,83
2,49
3,95
4,52
5,80
6,137
7,6
8,218
9,52

0,45
1,51
2,73
3,80
4,124
5,67
6,116
7,36
8,96
9,108

0,96
1,54
2,109
3,71
4,51
5,126
6,81
7,80
8,64
9,64

0,38
1,136
2,116
3,35
4,32
5,89
6,60
7,112
8,92
9,85

0,77
1,27
2,83
3,50
4,79
5,120
6,129
7,66
8,49
9,116

0,92
1,38
2,67
3,98
4,84
5,92
6,56
7,146
8,57
9,65

0,46
1,99
2,123
3,67
4,108
5,144
6,44
7,35
8,97
9,32

0,82
1,32
2,96
3,119
4,85
5,134
6,68
7,62
8,57
9,61

0,107
1,70
2,79
3,84
4,115
5,71
6,28
7,73
8,100
9,70

0,112
1,76
2,100
3,69
4,65
5,48
6,29
7,96
8,64
9,136

0,113
1,36
2,83
3,73
4,48
5,91
6,113
7,75
8,106
9,57

0,57
1,76
2,114
3,150
4,47
5,75
6,48
7,112
8,48
9,69

0,149
1,94
2,63
3,70
4,69
5,100
6,58
7,44
8,49
9,100

0,36
1,148
2,140
3,83
4,33
5,84
6,88
7,88
8,49
9,47

0,102
1,75
2,53
3,78
4,59
5,41
6,46
7,165
8,58
9,119

0,51
1,89
2,127
3,36
4,69
5,28
6,140
7,65
8,142
9,49

0,68
1,67
2,116
3,124
4,92
5,60
6,102
7,47
8,47
9,72

0,113
1,31
2,127
3,67
4,35
5,72
6,72
7,84
8,60
9,137

0,99
1,108
2,87
3,50
4,32
5,72
6,52
7,99
8,38
9,158

0,86
1,62
2,44
3,108
4,69
5,71
6,128
7,70
8,100
9,57

0,128
1,40
2,40
3,85
4,141
5,37
6,80
7,72
8,74
9,100

0,49
1,82
2,147
3,40
4,42
5,122
6,64
7,78
8,72
9,100

0,76
1,105
2,141
3,52
4,60
5,79
6,64
7,86
8,71
9,61

0,121
1,84
2,94
3,60
4,62
5,83
6,113
7,85
8,56
9,38

0,85
1,115
2,51
3,106
4,82
5,76
6,106
7,51
8,90
9,35

0,98
1,150
2,91
3,72
4,36
5,108
6,81
7,44
8,34
9,83

0,33
1,63
2,72
3,82
4,92
5,101
6,103
7,72
8,60
9,118

0,52
1,69
2,108
3,113
4,76
5,77
6,70
7,80
8,83
9,68

0,124
1,83
2,92
3,82
4,65
5,96
6,80
7,66
8,85
9,23

0,156
1,123
2,36
3,93
4,99
5,54
6,48
7,68
8,21
9,97

0,87
1,147
2,66
3,95
4,46
5,110
6,62
7,48
8,80
9,55

0,69
1,116
2,33
3,32
4,58
5,135
6,108
7,124
8,69
9,51

0,73
1,111
2,96
3,80
4,128
5,107
6,54
7,44
8,68
9,35

0,91
1,107
2,61
3,80
4,75
5,89
6,43
7,94
8,24
9,132

0,46
1,44
2,63
3,77
4,112
5,67
6,128
7,20
8,99
9,141

0,68
1,106
2,49
3,120
4,37
5,77
6,70
7,27
8,92
9,149

0,138
1,76
2,87
3,98
4,46
5,76
6,60
7,80
8,69
9,66

0,64
1,110
2,86
3,72
4,112
5,86
6,55
7,69
8,93
9,48

0,86
1,122
2,127
3,78
4,132
5,95
6,39
7,56
8,19
9,44

0,99
1,96
2,94
3,121
4,109
5,46
6,85
7,23
8,54
9,69

0,118
1,47
2,58
3,65
4,124
5,97
6,41
7,54
8,54
9,138

0,58
1,75
2,48
3,146
4,51
5,51
6,96
7,68
8,109
9,95

0,48
1,68
2,52
3,88
4,88
5,39
6,97
7,112
8,141
9,64

0,80
1,115
2,62
3,72
4,154
5,111
6,50
7,45
8,51
9,56

0,80
1,48
2,220
3,74
4,90
5,64
6,36
7,84
8,61
9,38

0,44
1,89
2,90
3,116
4,47
5,112
6,84
7,69
8,56
9,88

0,84
1,116
2,101
3,118
4,32
5,44
6,55
7,66
8,146
9,34

0,64
1,84
2,44
3,52
4,124
5,24
6,106
7,32
8,159
9,108

0,27
1,119
2,112
3,55
4,37
5,96
6,79
7,152
8,78
9,41

0,123
1,69
2,108
3,86
4,31
5,70
6,87
7,76
8,76
9,70

0,68
1,101
2,138
3,62
4,68
5,64
6,45
7,47
8,160
9,43

0,104
1,84
2,40
3,94
4,96
5,171
6,76
7,27
8,50
9,54

0,69
1,97
2,137
3,63
4,86
5,64
6,96
7,66
8,49
9,69

0,113
1,97
2,59
3,23
4,89
5,31
6,68
7,160
8,59
9,96

0,16
1,50
2,108
3,93
4,103
5,76
6,86
7,23
8,84
9,157

0,66
1,51
2,157
3,50
4,83
5,97
6,83
7,69
8,85
9,55

0,35
1,86
2,104
3,76
4,40
5,100
6,116
7,95
8,56
9,88

0,36
1,64
2,92
3,152
4,136
5,97
6,10
7,55
8,100
9,56

0,53
1,91
2,96
3,77
4,89
5,82
6,120
7,40
8,54
9,93

0,56
1,121
2,120
3,58
4,145
5,78
6,68
7,92
8,39
9,20

0,52
1,51
2,35
3,86
4,135
5,99
6,34
7,56
8,160
9,89

0,88
1,64
2,32
3,104
4,129
5,78
6,46
7,76
8,80
9,100

0,56
1,56
2,72
3,77
4,81
5,99
6,108
7,136
8,75
9,36

0,53
1,128
2,87
3,64
4,47
5,83
6,16
7,81
8,108
9,128

0,106
1,52
2,144
3,60
4,62
5,69
6,60
7,54
8,30
9,159

0,42
1,91
2,80
3,64
4,86
5,57
6,86
7,146
8,101
9,43

0,100
1,34
2,88
3,51
4,117
5,92
6,106
7,41
8,86
9,81

0,68
1,61
2,172
3,95
4,60
5,28
6,107
7,43
8,115
9,47

0,53
1,76
2,139
3,36
4,60
5,92
6,50
7,88
8,100
9,101

0,131
1,108
2,32
3,60
4,60
5,85
6,58
7,103
8,76
9,84

0,32
1,75
2,118
3,97
4,32
5,69
6,123
7,74
8,68
9,108

0,116
1,80
2,32
3,55
4,92
5,32
6,154
7,143
8,52
9,40

0,33
1,79
2,108
3,70
4,81
5,90
6,48
7,56
8,126
9,105

0,49
1,16
2,121
3,55
4,62
5,174
6,88
7,46
8,90
9,96

0,74
1,42
2,54
3,81
4,58
5,67
6,130
7,97
8,95
9,98

0,68
1,84
2,74
3,62
4,69
5,76
6,108
7,96
8,89
9,69

0,71
1,64
2,79
3,86
4,86
5,90
6,44
7,149
8,76
9,52

0,101
1,61
2,81
3,69
4,75
5,87
6,67
7,105
8,99
9,51

0,48
1,89
2,68
3,139
4,58
5,59
6,111
7,52
8,100
9,72

0,154
1,72
2,60
3,97
4,38
5,52
6,76
7,68
8,132
9,45

0,60
1,95
2,111
3,40
4,110
5,44
6,102
7,103
8,78
9,53

0,71
1,73
2,87
3,180
4,41
5,17
6,45
7,124
8,60
9,97

0,57
1,104
2,173
3,74
4,83
5,42
6,47
7,81
8,99
9,36

0,120
1,63
2,88
3,74
4,94
5,90
6,39
7,92
8,63
9,73

0,40
1,95
2,92
3,52
4,60
5,84
6,63
7,159
8,47
9,106

0,48
1,103
2,8
3,125
4,53
5,84
6,80
7,68
8,57
9,170

0,80
1,31
2,79
3,147
4,54
5,164
6,34
7,72
8,45
9,90

0,76
1,61
2,91
3,24
4,68
5,62
6,91
7,121
8,70
9,133

0,126
1,56
2,132
3,68
4,93
5,81
6,56
7,79
8,59
9,47

0,60
1,84
2,76
3,59
4,122
5,96
6,81
7,36
8,66
9,116

0,110
1,57
2,103
3,76
4,83
5,93
6,32
7,64
8,86
9,93

0,44
1,48
2,56
3,38
4,217
5,113
6,60
7,58
8,42
9,120

0,96
1,72
2,92
3,112
4,72
5,77
6,37
7,56
8,55
9,126

0,76
1,36
2,61
3,64
4,51
5,65
6,77
7,155
8,80
9,132

0,70
1,49
2,46
3,116
4,52
5,54
6,89
7,92
8,102
9,126

0,80
1,62
2,160
3,120
4,108
5,22
6,50
7,88
8,34
9,72

0,108
1,41
2,122
3,111
4,73
5,48
6,103
7,18
8,46
9,126

0,122
1,73
2,47
3,46
4,128
5,64
6,124
7,78
8,79
9,35

0,80
1,78
2,71
3,110
4,26
5,112
6,41
7,95
8,90
9,94

0,107
1,124
2,95
3,23
4,124
5,132
6,57
7,60
8,56
9,19

0,77
1,57
2,150
3,93
4,68
5,48
6,79
7,124
8,49
9,49

0,45
1,48
2,62
3,88
4,48
5,108
6,56
7,151
8,132
9,58

0,76
1,121
2,68
3,44
4,107
5,43
6,59
7,148
8,55
9,76

0,50
1,111
2,80
3,77
4,27
5,67
6,137
7,56
8,120
9,72

0,124
1,76
2,117
3,64
4,63
5,121
6,28
7,82
8,56
9,64

0,120
1,112
2,40
3,87
4,121
5,56
6,131
7,39
8,48
9,44

0,73
1,22
2,103
3,98
4,54
5,108
6,43
7,76
8,111
9,108

0,140
1,60
2,161
3,60
4,88
5,72
6,28
7,36
8,59
9,92

0,104
1,59
2,147
3,72
4,85
5,56
6,41
7,128
8,22
9,81

0,32
1,113
2,129
3,76
4,46
5,110
6,24
7,101
8,92
9,72

0,38
1,47
2,78
3,78
4,96
5,43
6,75
7,117
8,70
9,154

0,104
1,132
2,80
3,60
4,71
5,63
6,56
7,90
8,108
9,32

0,115
1,79
2,44
3,64
4,65
5,90
6,60
7,49
8,117
9,114

0,65
1,109
2,68
3,86
4,52
5,59
6,138
7,67
8,72
9,79

0,42
1,73
2,54
3,136
4,60
5,60
6,140
7,98
8,84
9,49

0,120
1,67
2,151
3,53
4,122
5,66
6,101
7,40
8,58
9,18

0,76
1,117
2,43
3,38
4,149
5,92
6,75
7,67
8,55
9,84

0,100
1,98
2,90
3,81
4,48
5,68
6,73
7,82
8,59
9,97

0,80
1,58
2,84
3,94
4,133
5,64
6,102
7,40
8,80
9,60

0,39
1,62
2,72
3,95
4,57
5,117
6,43
7,118
8,60
9,134

0,52
1,95
2,72
3,52
4,113
5,73
6,56
7,46
8,104
9,133

0,36
1,83
2,48
3,52
4,72
5,100
6,72
7,58
8,111
9,164

0,72
1,85
2,44
3,58
4,75
5,72
6,38
7,110
8,152
9,91

0,52
1,129
2,144
3,65
4,51
5,137
6,59
7,60
8,19
9,80

0,63
1,91
2,55
3,92
4,148
5,159
6,25
7,82
8,25
9,56

0,50
1,37
2,88
3,123
4,68
5,71
6,48
7,98
8,80
9,133

0,98
1,109
2,95
3,82
4,107
5,40
6,71
7,43
8,76
9,76

0,54
1,58
2,45
3,53
4,107
5,88
6,68
7,116
8,52
9,153

0,49
1,132
2,50
3,91
4,70
5,108
6,56
7,54
8,55
9,132

0,73
1,110
2,120
3,57
4,61
5,157
6,44
7,74
8,42
9,56

0,26
1,67
2,96
3,72
4,57
5,79
6,72
7,56
8,82
9,188

0,147
1,80
2,60
3,31
4,101
5,60
6,72
7,28
8,156
9,62

0,206
1,52
2,47
3,38
4,89
5,88
6,132
7,44
8,24
9,76

0,94
1,43
2,157
3,24
4,121
5,40
6,80
7,69
8,72
9,96

0,25
1,49
2,47
3,169
4,52
5,80
6,110
7,80
8,72
9,112

0,112
1,92
2,159
3,65
4,54
5,47
6,52
7,36
8,102
9,77

0,100
1,67
2,41
3,79
4,102
5,162
6,64
7,29
8,90
9,63

0,54
1,115
2,118
3,52
4,79
5,77
6,60
7,62
8,100
9,78

0,106
1,31
2,53
3,129
4,49
5,200
6,82
7,40
8,48
9,58

0,64
1,81
2,59
3,116
4,52
5,82
6,134
7,75
8,60
9,74

0,36
1,21
2,139
3,94
4,36
5,76
6,98
7,100
8,141
9,54

0,56
1,15
2,88
3,17
4,165
5,54
6,118
7,85
8,133
9,64

0,53
1,37
2,60
3,153
4,77
5,130
6,60
7,56
8,66
9,104

0,40
1,90
2,38
3,76
4,104
5,80
6,173
7,54
8,67
9,75

0,79
1,74
2,83
3,71
4,105
5,110
6,116
7,32
8,76
9,50

0,56
1,42
2,80
3,70
4,45
5,42
6,198
7,73
8,91
9,99

0,71
1,47
2,101
3,138
4,46
5,41
6,95
7,89
8,133
9,35

0,104
1,38
2,76
3,76
4,132
5,104
6,60
7,81
8,39
9,84

0,74
1,52
2,54
3,80
4,59
5,98
6,101
7,128
8,96
9,53

0,84
1,157
2,119
3,31
4,128
5,36
6,92
7,65
8,48
9,37

0,102
1,68
2,52
3,113
4,64
5,186
6,35
7,96
8,48
9,33

0,65
1,83
2,75
3,90
4,90
5,64
6,119
7,55
8,52
9,104

0,122
1,88
2,76
3,74
4,62
5,152
6,81
7,30
8,70
9,40

0,141
1,79
2,42
3,89
4,93
5,37
6,68
7,62
8,69
9,115

0,75
1,154
2,142
3,84
4,52
5,81
6,24
7,68
8,50
9,68

0,18
1,56
2,110
3,28
4,184
5,76
6,84
7,151
8,51
9,39

0,88
1,30
2,104
3,123
4,65
5,73
6,32
7,46
8,106
9,128

0,40
1,120
2,198
3,40
4,95
5,42
6,24
7,99
8,45
9,93

0,64
1,105
2,39
3,112
4,64
5,65
6,112
7,92
8,56
9,88

0,125
1,66
2,99
3,68
4,87
5,64
6,57
7,107
8,54
9,69

0,115
1,84
2,68
3,31
4,68
5,57
6,50
7,59
8,215
9,48

0,60
1,103
2,67
3,105
4,80
5,92
6,56
7,81
8,73
9,79

0,77
1,27
2,40
3,109
4,139
5,60
6,47
7,60
8,153
9,84

0,68
1,100
2,92
3,144
4,54
5,72
6,88
7,80
8,43
9,53

0,51
1,151
2,102
3,44
4,40
5,87
6,96
7,111
8,57
9,57

0,75
1,36
2,133
3,123
4,57
5,108
6,102
7,45
8,40
9,78

0,86
1,116
2,108
3,64
4,32
5,126
6,60
7,57
8,64
9,81

0,96
1,65
2,79
3,42
4,59
5,108
6,128
7,90
8,45
9,85

0,47
1,160
2,60
3,44
4,23
5,88
6,106
7,36
8,88
9,144

0,76
1,49
2,92
3,66
4,39
5,171
6,50
7,124
8,89
9,40

0,104
1,64
2,37
3,76
4,109
5,63
6,24
7,84
8,67
9,167

0,44
1,100
2,64
3,80
4,55
5,83
6,121
7,78
8,70
9,101

0,74
1,58
2,86
3,45
4,40
5,152
6,76
7,80
8,60
9,125

0,65
1,88
2,133
3,64
4,96
5,68
6,71
7,31
8,104
9,76

0,76
1,71
2,66
3,29
4,59
5,70
6,55
7,164
8,152
9,55

0,57
1,75
2,103
3,36
4,109
5,136
6,126
7,56
8,43
9,56

0,86
1,68
2,82
3,88
4,55
5,76
6,70
7,57
8,144
9,71

0,66
1,123
2,17
3,61
4,129
5,119
6,80
7,52
8,56
9,92

0,64
