
0,46
1,46
2,99
3,115
4,123
5,39
6,128
7,28
8,79
9,94

0,36
1,84
2,64
3,38
4,133
5,38
6,108
7,112
8,78
9,104

0,77
1,128
2,121
3,33
4,76
5,117
6,92
7,59
8,28
9,64

0,49
1,41
2,34
3,61
4,121
5,147
6,169
7,48
8,72
9,53

0,111
1,96
2,80
3,105
4,74
5,68
6,50
7,60
8,76
9,76

0,70
1,169
2,60
3,72
4,43
5,102
6,36
7,72
8,100
9,72

0,72
1,64
2,124
3,143
4,26
5,84
6,66
7,74
8,80
9,64

0,46
1,36
2,76
3,88
4,85
5,39
6,78
7,99
8,175
9,75

0,30
1,50
2,72
3,99
4,116
5,48
6,68
7,77
8,96
9,140

0,64
1,53
2,55
3,89
4,138
5,74
6,48
7,63
8,165
9,47

0,28
1,21
2,140
3,63
4,139
5,40
6,116
7,64
8,130
9,55

0,39
1,136
2,59
3,90
4,46
5,91
6,82
7,52
8,105
9,96

0,72
1,75
2,155
3,70
4,20
5,78
6,58
7,108
8,56
9,104

0,97
1,103
2,52
3,70
4,94
5,52
6,125
7,60
8,123
9,20

0,132
1,68
2,108
3,64
4,43
5,73
6,88
7,60
8,82
9,77

0,76
1,23
2,30
3,74
4,66
5,41
6,89
7,123
8,181
9,93

0,116
1,44
2,84
3,88
4,66
5,44
6,80
7,40
8,149
9,86

0,132
1,118
2,57
3,68
4,100
5,82
6,80
7,74
8,56
9,30

0,116
1,68
2,70
3,89
4,53
5,61
6,76
7,108
8,101
9,52

0,36
1,96
2,120
3,76
4,96
5,16
6,148
7,61
8,96
9,49

0,69
1,128
2,78
3,33
4,32
5,133
6,41
7,156
8,80
9,46

0,80
1,57
2,134
3,31
4,168
5,46
6,64
7,80
8,99
9,37

0,54
1,188
2,64
3,61
4,69
5,100
6,24
7,40
8,132
9,64

0,43
1,70
2,89
3,16
4,207
5,65
6,66
7,86
8,80
9,74

0,61
1,128
2,71
3,30
4,67
5,72
6,95
7,48
8,164
9,59

0,67
1,92
2,133
3,56
4,29
5,70
6,104
7,63
8,79
9,104

0,52
1,89
2,76
3,88
4,67
5,117
6,97
7,70
8,43
9,96

0,203
1,25
2,51
3,83
4,89
5,84
6,55
7,98
8,26
9,82

0,116
1,56
2,90
3,88
4,72
5,40
6,48
7,146
8,106
9,35

0,61
1,99
2,69
3,80
4,36
5,88
6,90
7,105
8,118
9,50

0,47
1,108
2,83
3,43
4,66
5,180
6,88
7,85
8,48
9,48

0,128
1,92
2,31
3,63
4,31
5,93
6,64
7,84
8,113
9,97

0,45
1,135
2,66
3,100
4,74
5,88
6,28
7,72
8,103
9,86

0,82
1,92
2,32
3,85
4,41
5,46
6,208
7,82
8,60
9,68

0,61
1,40
2,72
3,84
4,126
5,53
6,80
7,34
8,176
9,70

0,121
1,47
2,98
3,64
4,29
5,99
6,69
7,93
8,119
9,57

0,72
1,72
2,128
3,63
4,52
5,76
6,85
7,68
8,72
9,108

0,96
1,63
2,132
3,102
4,39
5,46
6,85
7,41
8,91
9,101

0,121
1,67
2,97
3,168
4,81
5,63
6,24
7,48
8,46
9,80

0,84
1,83
2,80
3,135
4,65
5,61
6,72
7,63
8,68
9,86

0,39
1,67
2,32
3,60
4,79
5,92
6,70
7,55
8,149
9,153

0,49
1,64
2,96
3,73
4,116
5,20
6,176
7,96
8,44
9,61

0,68
1,73
2,41
3,80
4,116
5,161
6,112
7,8
8,59
9,76

0,130
1,104
2,86
3,21
4,41
5,148
6,86
7,61
8,62
9,56

0,75
1,95
2,140
3,82
4,32
5,30
6,93
7,44
8,140
9,66

0,80
1,85
2,36
3,56
4,120
5,68
6,70
7,93
8,107
9,81

0,34
1,68
2,67
3,80
4,78
5,72
6,62
7,133
8,135
9,66

0,50
1,72
2,136
3,123
4,51
5,32
6,68
7,89
8,114
9,61

0,64
1,109
2,59
3,110
4,70
5,35
6,65
7,104
8,52
9,128

0,48
1,66
2,55
3,70
4,115
5,74
6,66
7,72
8,117
9,113

0,56
1,32
2,24
3,65
4,119
5,124
6,83
7,57
8,120
9,116

0,129
