Valor,Contagem
0,204
1,12
2,131
3,13
4,8
7,124
8,3
9,301
Valor,Contagem
0,66
1,28
2,85
3,27
4,218
5,75
6,14
7,32
8,244
9,8
Valor,Contagem
0,73
1,12
2,319
4,188
5,11
6,76
7,52
9,65
Valor,Contagem
0,91
1,345
2,45
3,56
5,87
6,22
7,57
8,52
9,42
Valor,Contagem
1,78
2,138
3,36
4,272
5,40
6,19
7,14
8,191
9,9
Valor,Contagem
0,23
2,17
3,173
5,60
6,203
7,97
8,127
9,96
Valor,Contagem
0,28
1,86
2,160
3,208
4,60
5,52
6,32
8,57
9,113
Valor,Contagem
0,324
1,14
2,3
3,56
4,260
5,8
6,15
8,24
9,91
Valor,Contagem
1,75
2,128
3,13
4,6
5,306
6,102
7,64
8,48
9,54
Valor,Contagem
0,149
1,156
3,3
4,7
5,49
6,418
7,10
8,4
Valor,Contagem
0,199
1,18
2,164
3,8
4,76
5,53
6,92
7,5
8,71
9,109
Valor,Contagem
1,156
3,303
4,9
6,53
7,157
9,118
Valor,Contagem
0,126
1,56
2,96
3,3
4,76
5,116
6,36
7,154
8,56
9,77
Valor,Contagem
1,279
2,117
3,4
4,222
5,68
6,60
7,2
8,2
9,42
Valor,Contagem
0,28
1,21
2,1
3,8
5,108
6,12
7,3
8,445
9,170
Valor,Contagem
0,193
1,232
3,1
4,148
5,216
6,5
9,1
Valor,Contagem
0,31
1,16
2,9
3,142
4,69
5,27
7,364
8,102
9,36
Valor,Contagem
0,101
1,171
2,8
4,70
5,24
6,234
7,36
8,153
Valor,Contagem
0,25
1,26
2,118
3,7
4,48
5,56
6,240
7,155
8,14
9,106
Valor,Contagem
0,178
1,5
2,152
4,220
6,210
7,25
9,5
Valor,Contagem
0,2
1,4
2,75
3,328
4,34
5,8
6,104
7,234
8,7
9,1
Valor,Contagem
0,231
1,103
2,84
3,8
4,76
5,143
7,101
8,24
9,25
Valor,Contagem
0,4
1,158
2,45
3,219
4,86
5,10
6,20
7,112
8,68
9,75
Valor,Contagem
0,227
1,4
2,49
3,1
5,240
6,5
7,159
8,6
9,105
Valor,Contagem
0,69
1,19
2,18
4,292
5,167
6,6
7,59
8,3
9,164
Valor,Contagem
0,7
1,14
2,83
4,10
5,72
6,16
7,463
8,133
Valor,Contagem
0,25
1,11
2,284
4,70
5,295
6,52
7,5
8,10
9,44
Valor,Contagem
0,2
1,104
2,232
3,67
5,174
6,4
7,17
8,150
9,45
Valor,Contagem
0,18
1,1
2,234
3,12
5,80
6,175
7,100
8,2
9,175
Valor,Contagem
0,345
1,181
