0,128,18
1,64,18
2,75,18
3,72,18
4,69,18
5,70,18
6,68,18
7,112,18
8,83,18
9,56,18
0,44,0
1,110,0
2,80,0
3,62,0
4,105,0
5,37,0
6,87,0
7,148,0
8,82,0
9,41,0
0,48,9
1,81,9
2,65,9
3,104,9
4,98,9
5,76,9
6,100,9
7,90,9
8,40,9
9,93,9
0,66,2
1,32,2
2,77,2
3,114,2
4,114,2
5,86,2
6,76,2
7,104,2
8,48,2
9,78,2
0,62,10
1,84,10
2,43,10
3,54,10
4,108,10
5,137,10
6,71,10
7,42,10
8,112,10
9,83,10
0,56,16
1,132,16
2,109,16
3,104,16
4,45,16
5,42,16
6,62,16
7,84,16
8,91,16
9,70,16
0,66,11
1,70,11
2,56,11
3,79,11
4,123,11
5,76,11
6,77,11
7,76,11
8,100,11
9,74,11
0,86,14
1,58,14
2,52,14
3,92,14
4,124,14
5,126,14
6,57,14
7,80,14
8,76,14
9,44,14
0,46,3
1,56,3
2,124,3
3,60,3
4,100,3
5,68,3
6,109,3
7,109,3
8,44,3
9,80,3
0,56,1
1,64,1
2,76,1
3,120,1
4,73,1
5,84,1
6,84,1
7,80,1
8,65,1
9,96,1
0,14,18
1,124,18
2,62,18
3,56,18
4,76,18
5,70,18
6,72,18
7,59,18
8,84,18
9,179,18
0,74,12
1,92,12
2,70,12
3,84,12
4,64,12
5,72,12
6,73,12
7,104,12
8,80,12
9,83,12
0,138,4
1,75,4
2,60,4
3,71,4
4,142,4
5,44,4
6,86,4
7,53,4
8,75,4
9,52,4
0,48,17
1,68,17
2,76,17
3,105,17
4,55,17
5,73,17
6,92,17
7,96,17
8,64,17
9,119,17
0,104,15
1,118,15
2,88,15
3,79,15
4,84,15
5,64,15
6,94,15
7,50,15
8,68,15
9,47,15
0,32,19
1,68,19
2,92,19
3,43,19
4,120,19
5,37,19
6,115,19
7,128,19
8,92,19
9,70,19
0,82,13
1,95,13
2,87,13
3,80,13
4,84,13
5,57,13
6,72,13
7,64,13
8,80,13
9,96,13
0,115,5
1,35,5
2,52,5
3,66,5
4,84,5
5,48,5
6,68,5
7,80,5
8,164,5
9,84,5
0,80,7
1,55,7
2,112,7
3,140,7
4,73,7
5,44,7
6,81,7
7,99,7
8,49,7
9,64,7
0,76,6
1,92,6
2,88,6
3,80,6
4,97,6
5,81,6
6,40,6
7,88,6
8,62,6
9,92,6
0,103,8
1,88,8
2,53,8
3,77,8
4,87,8
5,37,8
6,48,8
7,96,8
8,100,8
9,107,8
0,68,19
1,80,19
2,54,19
3,88,19
4,76,19
5,124,19
6,61,19
7,73,19
8,100,19
9,72,19
0,119,15
1,82,15
2,74,15
3,96,15
4,96,15
5,41,15
6,80,15
7,55,15
8,51,15
9,102,15
0,80,16
1,106,16
2,143,16
3,58,16
4,84,16
5,70,16
6,78,16
7,50,16
8,59,16
9,68,16
0,60,4
1,119,4
2,87,4
3,134,4
4,36,4
5,59,4
6,90,4
7,81,4
8,41,4
9,89,4
0,72,14
1,55,14
2,113,14
3,106,14
4,111,14
5,42,14
6,132,14
7,49,14
8,37,14
9,79,14
0,75,5
1,120,5
2,48,5
3,116,5
4,64,5
5,76,5
6,84,5
7,48,5
8,86,5
9,78,5
0,109,0
1,72,0
2,66,0
3,39,0
4,71,0
5,128,0
6,80,0
7,84,0
8,54,0
9,92,0
0,77,7
1,66,7
2,100,7
3,115,7
4,79,7
5,60,7
6,55,7
7,99,7
8,48,7
9,97,7
0,104,2
1,104,2
2,84,2
3,48,2
4,59,2
5,112,2
6,74,2
7,92,2
8,72,2
9,48,2
0,48,6
1,52,6
2,148,6
3,100,6
4,86,6
5,101,6
6,75,6
7,68,6
8,28,6
9,90,6
0,68,1
1,62,1
2,94,1
3,88,1
4,96,1
5,48,1
6,114,1
7,100,1
8,75,1
9,51,1
0,33,12
1,106,12
2,136,12
3,70,12
4,48,12
5,99,12
6,74,12
7,70,12
8,74,12
9,86,12
0,91,8
1,48,8
2,49,8
3,91,8
4,99,8
5,61,8
6,96,8
7,48,8
8,122,8
9,91,8
0,70,11
1,133,11
2,71,11
3,81,11
4,75,11
5,49,11
6,62,11
7,111,11
8,72,11
9,72,11
0,115,9
1,74,9
2,67,9
3,57,9
4,74,9
5,76,9
6,75,9
7,52,9
8,96,9
9,111,9
0,60,3
1,98,3
2,64,3
3,100,3
4,56,3
5,52,3
6,87,3
7,60,3
8,94,3
9,124,3
0,80,18
1,80,18
2,79,18
3,74,18
4,103,18
5,63,18
6,93,18
7,74,18
8,86,18
9,65,18
0,110,17
1,76,17
2,63,17
3,57,17
4,131,17
5,95,17
6,19,17
7,70,17
8,57,17
9,118,17
0,88,10
1,62,10
2,92,10
3,73,10
4,80,10
5,57,10
6,55,10
7,97,10
8,55,10
9,136,10
0,48,13
1,72,13
2,84,13
3,87,13
4,112,13
5,48,13
6,82,13
7,88,13
8,97,13
9,79,13
0,46,13
1,146,13
2,93,13
3,56,13
4,99,13
5,73,13
6,31,13
7,73,13
8,58,13
9,120,13
0,92,2
1,116,2
2,72,2
3,72,2
4,81,2
5,72,2
6,76,2
7,68,2
8,35,2
9,114,2
0,114,6
1,73,6
2,55,6
3,50,6
4,95,6
5,99,6
6,65,6
7,118,6
8,80,6
9,47,6
0,64,18
1,132,18
2,68,18
3,88,18
4,92,18
5,64,18
6,72,18
7,96,18
8,76,18
9,45,18
0,88,12
1,73,12
2,55,12
3,98,12
4,68,12
5,88,12
6,52,12
7,107,12
8,107,12
9,62,12
0,50,1
1,110,1
2,72,1
3,64,1
4,81,1
5,58,1
6,108,1
7,80,1
8,73,1
9,98,1
0,82,17
1,94,17
2,157,17
3,45,17
4,45,17
5,57,17
6,84,17
7,77,17
8,57,17
9,97,17
0,81,3
1,77,3
2,86,3
3,94,3
4,114,3
5,70,3
6,68,3
7,73,3
8,94,3
9,39,3
0,68,8
1,63,8
2,82,8
3,130,8
4,95,8
5,78,8
6,73,8
7,54,8
8,94,8
9,59,8
0,37,5
1,77,5
2,60,5
3,66,5
4,91,5
5,106,5
6,80,5
7,117,5
8,38,5
9,124,5
0,79,19
1,65,19
2,104,19
3,84,19
4,66,19
5,85,19
6,115,19
7,112,19
8,32,19
9,55,19
0,65,15
1,112,15
2,68,15
3,44,15
4,66,15
5,45,15
6,134,15
7,71,15
8,99,15
9,93,15
0,60,0
1,131,0
2,134,0
3,60,0
4,62,0
5,92,0
6,61,0
7,51,0
8,72,0
9,74,0
0,50,14
1,80,14
2,74,14
3,76,14
4,48,14
5,127,14
6,149,14
7,80,14
8,58,14
9,53,14
0,107,4
1,54,4
2,72,4
3,94,4
4,69,4
5,108,4
6,51,4
7,98,4
8,100,4
9,43,4
0,52,9
1,67,9
2,57,9
3,90,9
4,69,9
5,80,9
6,84,9
7,90,9
8,98,9
9,109,9
0,73,7
1,77,7
2,71,7
3,71,7
4,96,7
5,96,7
6,71,7
7,83,7
8,55,7
9,104,7
0,63,16
1,55,16
2,41,16
3,121,16
4,46,16
5,85,16
6,127,16
7,104,16
8,90,16
9,64,16
0,44,10
1,96,10
2,89,10
3,176,10
4,83,10
5,68,10
6,96,10
7,50,10
8,52,10
9,42,10
0,37,11
1,93,11
2,108,11
3,105,11
4,73,11
5,104,11
6,38,11
7,104,11
8,84,11
9,50,11
0,82,14
1,55,14
2,107,14
3,52,14
4,48,14
5,74,14
6,120,14
7,84,14
8,116,14
9,58,14
0,120,3
1,80,3
2,124,3
3,52,3
4,88,3
5,44,3
6,46,3
7,102,3
8,78,3
9,63,3
0,90,0
1,69,0
2,57,0
3,100,0
4,96,0
5,75,0
6,76,0
7,63,0
8,96,0
9,75,0
0,57,4
1,72,4
2,101,4
3,94,4
4,73,4
5,84,4
6,66,4
7,100,4
8,75,4
9,73,4
0,92,6
1,59,6
2,96,6
3,73,6
4,64,6
5,63,6
6,98,6
7,108,6
8,41,6
9,101,6
0,126,15
1,62,15
2,46,15
3,91,15
4,85,15
5,68,15
6,102,15
7,57,15
8,71,15
9,88,15
0,65,9
1,64,9
2,98,9
3,43,9
4,84,9
5,96,9
6,57,9
7,99,9
8,115,9
9,75,9
0,75,13
1,69,13
2,129,13
3,66,13
4,56,13
5,101,13
6,48,13
7,41,13
8,101,13
9,109,13
0,60,8
1,79,8
2,63,8
3,80,8
4,109,8
5,52,8
6,81,8
7,80,8
8,124,8
9,68,8
0,40,18
1,120,18
2,59,18
3,64,18
4,80,18
5,117,18
6,60,18
7,80,18
8,127,18
9,50,18
0,39,1
1,54,1
2,117,1
3,63,1
4,128,1
5,80,1
6,109,1
7,64,1
8,65,1
9,76,1
0,83,16
1,41,16
2,84,16
3,72,16
4,102,16
5,108,16
6,120,16
7,38,16
8,48,16
9,101,16
