Valor,Contagem
1,27
2,6
4,3
5,62
6,536
8,21
9,142
Valor,Contagem
1,37
3,159
4,8
6,591
9,3
Valor,Contagem
0,9
1,3
2,90
3,1
6,156
7,399
9,139
Valor,Contagem
1,119
4,38
6,616
9,24
Valor,Contagem
0,1
1,2
2,8
3,123
4,4
7,34
8,1
9,624
Valor,Contagem
0,176
2,15
3,4
6,603
Valor,Contagem
0,234
1,17
2,18
3,1
4,516
7,6
9,4
Valor,Contagem
1,242
2,52
3,3
5,270
6,184
7,30
9,15
Valor,Contagem
0,3
1,76
2,71
3,4
4,277
7,11
8,27
9,328
Valor,Contagem
4,8
6,122
9,668
Valor,Contagem
0,288
3,87
4,376
7,5
8,40
Valor,Contagem
1,6
3,440
6,9
7,215
9,127
Valor,Contagem
1,2
5,757
6,39
Valor,Contagem
3,1
4,60
5,3
6,17
7,4
8,570
9,140
Valor,Contagem
1,49
2,28
3,383
8,3
9,335
Valor,Contagem
0,3
1,246
2,321
7,1
8,227
Valor,Contagem
1,32
2,2
6,48
7,716
Valor,Contagem
5,758
8,36
9,4
Valor,Contagem
2,35
4,88
5,22
6,518
7,24
8,111
Valor,Contagem
0,29
1,14
4,26
5,36
6,76
7,311
8,1
9,303
Valor,Contagem
3,123
4,14
7,660
9,1
Valor,Contagem
0,17
1,7
2,23
3,70
6,8
7,16
9,657
Valor,Contagem
0,9
3,1
4,604
5,18
6,152
8,1
9,12
Valor,Contagem
1,5
2,134
5,53
6,5
7,524
9,76
Valor,Contagem
2,694
3,38
5,67
Valor,Contagem
0,6
3,100
4,22
5,203
6,283
7,142
8,41
Valor,Contagem
1,5
2,512
4,268
5,10
9,3
Valor,Contagem
2,97
3,110
5,182
7,35
8,373
Valor,Contagem
1,504
2,26
4,5
9,264
Valor,Contagem
0,379
3,108
4,4
5,52
8,255
Valor,Contagem
0,3
1,80
2,11
5,665
6,36
8,3
Valor,Contagem
1,158
3,4
5,621
8,1
9,13
Valor,Contagem
1,9
3,4
4,536
5,128
6,4
7,114
9,3
Valor,Contagem
0,763
5,34
6,1
Valor,Contagem
0,16
1,477
4,21
5,158
7,64
9,61
Valor,Contagem
3,46
7,3
8,741
9,8
Valor,Contagem
1,300
3,92
5,236
6,40
7,120
9,11
Valor,Contagem
1,512
6,2
9,284
Valor,Contagem
0,44
2,126
5,24
6,121
9,483
Valor,Contagem
1,6
2,4
3,129
5,76
6,8
8,573
Valor,Contagem
0,192
1,4
2,2
3,63
5,68
7,464
8,4
Valor,Contagem
0,26
3,768
9,4
Valor,Contagem
2,64
4,579
5,14
6,101
7,40
Valor,Contagem
1,315
6,5
7,229
8,81
9,167
Valor,Contagem
1,432
3,144
4,12
5,118
7,91
8,1
Valor,Contagem
0,377
1,30
5,22
8,369
Valor,Contagem
0,78
1,30
2,23
4,403
5,236
6,28
Valor,Contagem
0,73
1,240
5,52
6,218
7,197
9,18
Valor,Contagem
0,8
1,348
3,280
7,160
9,3
Valor,Contagem
2,11
4,28
6,442
7,38
8,244
9,35
Valor,Contagem
0,272
1,462
4,1
8,9
9,53
Valor,Contagem
2,233
7,176
8,4
9,385
Valor,Contagem
2,3
6,6
7,783
9,6
Valor,Contagem
0,42
3,281
4,32
5,439
6,4
Valor,Contagem
1,343
3,2
6,2
8,123
9,327
Valor,Contagem
0,177
5,539
6,4
7,79
Valor,Contagem
1,207
4,7
5,452
7,92
9,40
Valor,Contagem
0,720
3,1
4,78
Valor,Contagem
3,4
7,8
9,786
Valor,Contagem
1,1
2,432
3,2
7,4
9,358
Valor,Contagem
1,4
5,795
Valor,Contagem
0,133
1,94
3,8
4,32
6,12
8,512
9,6
Valor,Contagem
0,7
2,73
3,34
5,662
7,1
8,11
9,9
Valor,Contagem
0,4
5,204
8,3
9,588
Valor,Contagem
1,18
2,371
4,4
5,102
6,100
7,192
9,11
Valor,Contagem
1,489
4,6
8,2
9,301
Valor,Contagem
1,14
2,785
Valor,Contagem
4,62
5,4
6,335
7,396
Valor,Contagem
0,620
1,67
2,14
3,1
5,26
7,68
Valor,Contagem
0,45
1,46
3,522
7,179
8,5
Valor,Contagem
1,16
3,353
4,428
8,1
Valor,Contagem
0,2
4,22
5,569
7,2
8,202
Valor,Contagem
0,400
1,26
3,8
4,324
9,39
Valor,Contagem
0,44
2,4
3,727
5,20
6,3
Valor,Contagem
2,134
3,52
6,610
7,2
Valor,Contagem
0,8
